winery,wine,year,rating,num_reviews,region,price,type,body,acidity
Marques de Caceres,Gaudium,1994.0,4.4,159,Rioja,125.0,Rioja Red,4.0,3.0
Contino,Vina del Olivo,2015.0,4.4,159,Rioja,64.0,Rioja Red,4.0,3.0
Sierra Cantabria,Finca el Bosque,2012.0,4.4,158,Rioja,78.9,Rioja Red,4.0,3.0
Orben,Malpuesto,2018.0,4.4,158,Rioja,35.5,Rioja Red,4.0,3.0
Artadi,Valdegines,2018.0,4.4,155,Vino de Espana,42.35,Tempranillo,4.0,2.0
Jaro,Chafandin,2018.0,4.4,155,Ribera del Duero,28.95,Ribera Del Duero Red,5.0,3.0
Abadia Retuerta,Pago Negralada,2016.0,4.4,152,Sardon de Duero,63.95,Tempranillo,4.0,2.0
Bodega Contador (Benjamin Romeo),La Vina de Andres Romeo Rioja,2012.0,4.4,151,Rioja,99.0,Rioja Red,4.0,3.0
Dominio del Aguila,Reserva,2017.0,4.4,149,Ribera del Duero,56.95,Ribera Del Duero Red,5.0,3.0
Vina Sastre,Regina Vides Ribera del Duero,2012.0,4.4,148,Ribera del Duero,65.34,Ribera Del Duero Red,5.0,3.0
Mustiguillo,Quincha Corral,2016.0,4.4,145,El Terrerazo,79.95,Red,4.0,3.0
Martinet,Els Escurcons,2014.0,4.4,143,Priorato,78.49,Priorat Red,4.0,3.0
Remirez de Ganuza,Rioja Reserva,2014.0,4.4,142,Rioja,49.9,Rioja Red,4.0,3.0
Vall Llach,Idus,2018.0,4.4,141,Priorato,35.5,Priorat Red,4.0,3.0
Vina Pomal,Vinos Singulares Tempranillo Blanco Reserva,2014.0,4.4,141,Rioja,34.9,Rioja White,3.0,3.0
Astrales,Christina Ribera del Duero,2016.0,4.4,142,Ribera del Duero,50.76,Ribera Del Duero Red,5.0,3.0
Merum Priorati,Desti,2018.0,4.4,136,Priorato,29.95,Priorat Red,4.0,3.0
Hacienda Lopez de Haro,Gran Reserva Classica Tinto,2001.0,4.4,135,Rioja,36.75,Rioja Red,4.0,3.0
Bodegas Mauro,Godello Blanco,2019.0,4.4,134,Bierzo,37.6,Rioja Red,4.158426788816932,2.946611909650924
Alto Moncayo,Aquilon Garnacha,2014.0,4.4,134,Campo de Borja,100.0,Grenache,5.0,3.0
La Unica,Fourth Edition,2016.6666666666667,4.4,131,Vino de Espana,40.0,Tempranillo,4.0,2.0
Remelluri,Rioja Blanco,2018.0,4.4,130,Rioja,52.0,Rioja White,3.0,3.0
Pazo Senorans,Seleccion de Anada Albarino Rias Baixas,2012.0,4.4,130,Rias Baixas,34.25,Albarino,3.0,3.0
Fefinanes,Albarino de Fefinanes III Ano,2017.0,4.4,128,Rias Baixas,35.4,Albarino,3.0,3.0
Arzuaga,Reserva Ribera del Duero,2018.0,4.4,128,Ribera del Duero,32.15,Ribera Del Duero Red,5.0,3.0
Familia Torres,Perpetual,2017.0,4.4,127,Priorato,62.75,Priorat Red,4.0,3.0
Gramona,Cava Celler Batlle,2010.0,4.4,126,Cava,58.3,Cava,2.0,3.0
Ferrer Bobet,Seleccio Especial Vinyes Velles,2016.0,4.4,123,Priorato,58.9,Priorat Red,4.0,3.0
Merum Priorati,El Cel,2015.0,4.4,123,Priorato,59.0,Priorat Red,4.0,3.0
Gomez Cruzado,Montes Obarenes Seleccion Terroir,2016.0,4.4,122,Rioja,42.95,Rioja White,3.0,3.0
Vall Llach,Porrera Vi de Vila,2017.0,4.4,122,Priorato,43.95,Priorat Red,4.0,3.0
Resalte,Gran Ribera del Duero,2010.0,4.4,122,Ribera del Duero,41.9188925,Ribera Del Duero Red,5.0,3.0
Scala Dei,Heretge Priorat,2017.0,4.4,120,Priorato,91.03,Priorat Red,4.0,3.0
Artadi,La Poza de Ballesteros,2014.0,4.4,119,Vino de Espana,104.0,Tempranillo,4.0,2.0
Osborne,Sibarita Oloroso Jerez-Xeres-Sherry 30 Years V.O.R.S,2012.5,4.4,117,Jerez Oloroso,79.9,Sherry,4.0,3.0
Vina Sastre,Pago de Santa Cruz Gran Reserva Ribera del Duero,2015.0,4.4,116,Ribera del Duero,71.95,Ribera Del Duero Red,5.0,3.0
Pinea,17,2018.0,4.4,115,Ribera del Duero,57.9,Tempranillo,4.0,2.0
Mas Doix,Doix,2014.0,4.4,114,Priorato,116.0,Priorat Red,4.0,3.0
Artadi,La Poza de Ballesteros,2013.0,4.4,112,Vino de Espana,101.01,Tempranillo,4.0,2.0
Portal del Priorat,Clos del Portal Tros de Clos,2016.0,4.4,109,Priorato,56.95,Priorat Red,4.0,3.0
Vina Sastre,Pago de Santa Cruz,2019.0,4.4,109,Ribera del Duero,48.69,Ribera Del Duero Red,5.0,3.0
Bodegas Mas Alta,La Basseta,2016.0,4.4,108,Priorato,56.0,Priorat Red,4.0,3.0
Nin-Ortiz,Nit de Nin Mas d'en Cacador,2017.0,4.4,106,Priorato,89.9,Priorat Red,4.0,3.0
Casa Rojo,Minami,2016.0,4.4,106,Jumilla,48.9,Monastrell,5.0,3.0
Alvaro Palacios,Vi de Vila Gratallops,2019.0,4.4,105,Priorato,54.5,Priorat Red,4.0,3.0
Bodegas Naluar & Acediano,Acediano,2016.0,4.4,104,Ribera del Duero,42.0,Ribera Del Duero Red,5.0,3.0
Gramona,Cava Celler Batlle,2009.0,4.4,102,Cava,59.75,Cava,2.0,3.0
Cims de Porrera,Classic,2012.0,4.4,102,Priorato,49.95,Priorat Red,4.0,3.0
Murua,Veguin de Murua Gran Reserva,2012.0,4.4,101,Rioja,36.0,Rioja Red,4.0,3.0
Mas Doix,Doix,2015.0,4.4,100,Priorato,95.0,Priorat Red,4.0,3.0
Vinyes Domenech,Teixar,2015.0,4.4,99,Montsant,51.05,Montsant Red,4.0,3.0
Sei Solo,Tinto,2018.0,4.4,99,Ribera del Duero,52.9,Ribera Del Duero Red,5.0,3.0
Abadia Retuerta,Le Domaine Blanco de Guarda,2020.0,4.4,99,Sardon de Duero,33.8,Rioja Red,4.158426788816932,2.946611909650924
Portal del Priorat,Clos del Portal Somni,2016.0,4.4,98,Priorato,33.03,Priorat Red,4.0,3.0
Castillo Perelada,Emporda Aires de Garbet,2017.0,4.4,98,Emporda,39.22,Red,4.0,3.0
Finca Torremilanos,Torremilanos Coleccion Ribera del Duero,2014.0,4.4,97,Ribera del Duero,44.0,Ribera Del Duero Red,5.0,3.0
Vina Sastre,Regina Vides Ribera del Duero,2010.0,4.4,96,Ribera del Duero,101.1,Ribera Del Duero Red,5.0,3.0
Eulogio Pomares,Maceracion Con Pieles,2017.0,4.4,95,Rias Baixas,36.95,Albarino,3.0,3.0
Marques de Riscal,Baron de Chirel Rioja Reserva,2003.0,4.4,95,Rioja,77.0,Rioja Red,4.0,3.0
Casa Castillo,Pie Franco,2018.0,4.4,95,Jumilla,69.0,Monastrell,5.0,3.0
Bodega Contador (Benjamin Romeo),La Cueva del Contador Rioja,2004.0,4.4,94,Rioja,90.0,Rioja Red,4.0,3.0
Sangenis I Vaque,Clos Monlleo,2011.0,4.4,94,Priorato,50.0,Priorat Red,4.0,3.0
Allende,Calvario Rioja,2010.0,4.4,92,Rioja,125.97,Rioja Red,4.0,3.0
Delgado Zuleta,B.Rodriguez La-Cave Quo Vadis?,2013.5,4.4,89,Jerez Amontillado,87.9,Sherry,4.0,3.0
Bodegas Mas Alta,La Solana Alta,2017.0,4.4,90,Priorato,63.46,Rioja Red,4.158426788816932,2.946611909650924
Vinas del Vero,Blecua Somontano,2004.0,4.4,88,Somontano,69.0,Red,4.0,3.0
Merum Priorati,El Cel,2016.0,4.4,88,Priorato,64.0,Priorat Red,4.0,3.0
VALENCISO,Rioja Reserva 10 Anos Despues Edicion Limitada,2011.0,4.4,88,Rioja,57.9,Rioja Red,4.0,3.0
Mas Perinet,Perinet + Plus,2004.0,4.4,85,Priorato,54.05,Priorat Red,4.0,3.0
Espectacle del Montsant,Tinto,2017.0,4.4,85,Montsant,102.0,Montsant Red,4.0,3.0
Clos Mogador,Priorat,1999.0,4.4,85,Priorato,95.0,Priorat Red,4.0,3.0
Luis A. Rodriguez Vazquez,Vina de Martin Escolma Ribeiro,2016.0,4.4,85,Ribeiro,37.65,Rioja Red,4.158426788816932,2.946611909650924
Carmelo Rodero,Reserva,2018.0,4.4,83,Ribera del Duero,28.9,Ribera Del Duero Red,5.0,3.0
Alvaro Palacios,Finca Dofi,2019.0,4.4,82,Priorato,84.55,Priorat Red,4.0,3.0
Vizcarra,Ribera del Duero Torralvo,2018.0,4.4,80,Ribera del Duero,32.45,Ribera Del Duero Red,5.0,3.0
Chozas Carrascal,El Cabernet F - Familiar,2017.0,4.4,80,Utiel-Requena,34.9,Red,4.0,3.0
Bodegas Vilano,Premium,2018.0,4.4,79,Ribera del Duero,35.0,Ribera Del Duero Red,5.0,3.0
Alonso del Yerro,Maria Ribera del Duero,2016.0,4.4,78,Ribera del Duero,53.9,Ribera Del Duero Red,5.0,3.0
Clos Figueras,Clos Figueres,2017.0,4.4,75,Priorato,53.4,Priorat Red,4.0,3.0
Alonso del Yerro,Maria Ribera del Duero,2015.0,4.4,75,Ribera del Duero,54.9,Ribera Del Duero Red,5.0,3.0
Sacristia AB,Amontillado Saca,2013.0,4.4,74,Jerez-Xeres-Sherry,62.02,Sherry,4.0,3.0
Martinet,Cami Pesseroles,2011.0,4.4,74,Priorato,126.5,Priorat Red,4.0,3.0
Toro Albala,Don PX Gran Reserva,1990.0,4.4,73,Montilla-Moriles,35.9,Pedro Ximenez,5.0,1.0
Ferrer Bobet,Seleccio Especial Vinyes Velles,2017.0,4.4,73,Priorato,64.35,Priorat Red,4.0,3.0
Dominio de Atauta,Llanos del Almendro Ribera del Duero,2011.0,4.4,73,Ribera del Duero,115.2,Ribera Del Duero Red,5.0,3.0
Teso La Monja,Victorino,2019.0,4.4,71,Toro,33.9,Toro Red,5.0,3.0
Bodegas Roda,Roda I Reserva Rioja,2017.0,4.4,71,Rioja,45.95,Rioja Red,4.0,3.0
Bodega Elias Mora,Toro 2V Premium,2005.0,4.4,70,Toro,44.0,Toro Red,5.0,3.0
Tridente,Rejon Tempranillo,2018.0,4.4,70,Castilla y Leon,31.94,Tempranillo,4.0,2.0
Joan Simo,Les Eres Vinyes Velles,2015.0,4.4,70,Priorato,32.49,Priorat Red,4.0,3.0
Hacienda Lopez de Haro,Gran Reserva Classica Blanco,2012.0,4.4,70,Rioja,36.75,Rioja White,3.0,3.0
Juan Pinero,Amontillado 30 Years Old V.O.R.S Sherry,2016.5,4.4,69,Jerez Amontillado,36.9,Sherry,4.0,3.0
Pazo Barrantes,La Comtesse de Pazo Barrantes Albarino,2017.0,4.4,69,Rias Baixas,59.95,Albarino,3.0,3.0
Abel Mendoza Monge,5V Blanco,2019.0,4.4,68,Rioja,37.98,Rioja White,3.0,3.0
Mas Llunes,Finca Butaros Vinya Centenaria,2015.0,4.4,67,Emporda,32.23,Red,4.0,3.0
Familia Torres,Grans Muralles,2016.0,4.4,67,Conca de Barbera,123.76,Red,4.0,3.0
Losada,La Bienquerida,2018.0,4.4,66,Bierzo,34.55,Mencia,3.0,3.0
Marques de Vargas,Seleccion Privada,2011.0,4.4,65,Rioja,68.0,Rioja Red,4.0,3.0
Protos,Seleccion Finca el Grajo Viejo,2017.0,4.4,65,Ribera del Duero,59.9,Ribera Del Duero Red,5.0,3.0
Bodegas Frontaura,Aponte Winemaker's Private Collection Tempranillo,2008.0,4.4,66,Toro,112.0,Tempranillo,4.0,2.0
Oxer Wines,Kalamity Rioja,2017.0,4.4,65,Rioja,106.0,Rioja Red,4.0,3.0
Perinet,1194,2016.0,4.4,64,Priorato,105.8121097,Red,4.0,3.0
Cepa 21,Malabrigo Ribera del Duero,2018.0,4.4,65,Ribera del Duero,31.5,Ribera Del Duero Red,5.0,3.0
Romate,Old & Plus Pedro Ximenez,2017.0,4.4,64,Jerez Pedro Ximenes (PX),42.12,Sherry,4.0,3.0
Alvaro Palacios,Finca Dofi,1999.0,4.4,64,Priorato,75.0,Priorat Red,4.0,3.0
Remelluri,Granja Gran Reserva Rioja,2013.0,4.4,63,Rioja,53.9,Rioja Red,4.0,3.0
Castillo Perelada,Emporda Gran Claustro,2015.0,4.4,63,Emporda,30.86,Red,4.0,3.0
Vinicola Real,200 Monges Rioja Reserva,2012.0,4.4,62,Rioja,38.5,Rioja Red,4.0,3.0
Ramon Bilbao,Lalomba Finca Valhonta,2017.0,4.4,61,Rioja,56.75,Rioja Red,4.0,3.0
Clos Mogador,Manyetes,2017.0,4.4,61,Priorato,59.9,Priorat Red,4.0,3.0
Vina Pedrosa,Gran Reserva,2014.0,4.4,60,Ribera del Duero,122.667917,Ribera Del Duero Red,5.0,3.0
Recaredo,Serral del Vell Brut Nature,2016.0,4.4,60,Cava,34.56,Cava,2.0,3.0
Abadia Retuerta,Pago Valdebellon,2016.0,4.4,60,Sardon de Duero,65.9,Cabernet Sauvignon,4.0,3.0
Gramona,Cava Celler Batlle,2011.0,4.4,59,Cava,59.75,Cava,2.0,3.0
Leda,Guarda de Leda Seleccion Tempranillo,2015.0,4.4,59,Castilla y Leon,37.66,Tempranillo,4.0,2.0
Enric Soler,Nun Vinya dels Taus,2018.0,4.4,59,Penedes,62.7,Rioja Red,4.158426788816932,2.946611909650924
Bodegas Celler Francisco Castillo - Clos Dominic,Vinyes Altes Porrera,2016.0,4.4,58,Priorato,60.73,Priorat Red,4.0,3.0
Cal Batllet - Celler Ripoll Sans,5 Partides Gratallops Vi de La Vila,2014.0,4.4,58,Priorato,49.6,Priorat Red,4.0,3.0
Llopart,Cava Ex-Vite Gran Reserva Brut,2010.0,4.4,57,Cava,43.5,Cava,2.0,3.0
Portia,Summa Edicion Limitada,2015.0,4.4,56,Ribera del Duero,89.97,Ribera Del Duero Red,5.0,3.0
Bodegas Mas Alta,Cirerets,2019.0,4.4,56,Priorato,37.9,Priorat Red,4.0,3.0
La Vicalanda,Gran Reserva,2015.0,4.4,55,Rioja,53.8,Rioja Red,4.0,3.0
Vina Pedrosa,Perez Pascuas Gran Reserva Seleccion,2015.0,4.4,55,Ribera del Duero,55.25,Ribera Del Duero Red,5.0,3.0
Ostatu,Gloria Rioja,2011.0,4.4,55,Rioja Alavesa,44.9,Rioja Red,4.0,3.0
Finca Valpiedra,Petra de Valpiedra Garnacha,2017.0,4.4,55,Rioja,32.9,Grenache,5.0,3.0
Vina Pomal,Alto de la Caseta,2015.0,4.4,54,Rioja,82.5,Rioja Red,4.0,3.0
Recaredo,Serral del Vell Brut Nature,2015.0,4.4,54,Cava,33.78,Cava,2.0,3.0
Tridente,Rejon Tempranillo,2017.0,4.4,54,Castilla y Leon,34.9,Tempranillo,4.0,2.0
Baigorri,Rioja B70,2014.0,4.4,52,Rioja,104.5,Rioja Red,4.0,3.0
Matarromera,Gran Reserva,2014.0,4.4,52,Ribera del Duero,74.55,Ribera Del Duero Red,5.0,3.0
Vivaltus,Tinto,2016.0,4.4,52,Ribera del Duero,119.0,Ribera Del Duero Red,5.0,3.0
Comenge,Don Miguel,2016.0,4.4,51,Ribera del Duero,31.9239296995019,Ribera Del Duero Red,5.0,3.0
Bodegas Celler Francisco Castillo - Clos Dominic,Vinyes Altes Porrera,2017.0,4.4,51,Priorato,33.0,Priorat Red,4.0,3.0
Jesus Madrazo,Seleccion Rioja,2018.0,4.4,50,Rioja,32.0,Rioja Red,4.0,3.0
Allende,Martires Rioja,2015.0,4.4,50,Rioja,91.5,Rioja White,3.0,3.0
Llopart,Cava Original Brut (Espumos),2010.0,4.4,49,Cava,52.95,Cava,2.0,3.0
Albet i Noya,Marti Reserva Penedes,2015.0,4.4,49,Penedes,35.15,Red,4.0,3.0
Juan Pinero,Oloroso 30 Years Old V.O.R.S,2015.5,4.4,48,Jerez Oloroso,37.9,Sherry,4.0,3.0
Olivier Riviere,Pozo Alto,2016.0,4.4,48,Rioja,119.95,Rioja Red,4.0,3.0
Bodegas Amaren,El Cristo de Samaniego,2017.0,4.4,47,Rioja Alavesa,42.9,Rioja Red,4.0,3.0
Bodegas Tierra,El Belisario,2016.0,4.4,47,Rioja,39.9,Tempranillo,4.0,2.0
Torre de Ona,Baron de Ona Rioja Reserva,1995.0,4.4,46,Rioja,50.0,Rioja Red,4.0,3.0
Monte Real,Gran Reserva,1978.0,4.4,45,Rioja,97.0,Rioja Red,4.0,3.0
Legaris,La Aguilera,2016.0,4.4,44,Ribera del Duero,32.5,Ribera Del Duero Red,5.0,3.0
Vinas del Vero,Blecua Somontano,2014.0,4.4,43,Somontano,74.95,Red,4.0,3.0
Territorio Luthier,Hispania,2018.0,4.4,43,Ribera del Duero,28.9,Ribera Del Duero Red,5.0,3.0
Cims de Porrera,Solanes Priorat,2003.0,4.4,43,Priorato,38.66,Priorat Red,4.0,3.0
Martinet,Cami Pesseroles,2017.0,4.4,42,Priorato,75.5,Priorat Red,4.0,3.0
Vinedos Hermanos Hernaiz,Finca La Emperatriz Vinedo Singular Tinto,2017.0,4.4,41,Rioja Alta,33.55,Rioja Red,4.0,3.0
Bodegas Imperiales - Abadia de San Quirce,Finca Helena,2015.0,4.4,40,Ribera del Duero,59.9,Ribera Del Duero Red,5.0,3.0
Marta Mate,Primordium,2012.0,4.4,40,Ribera del Duero,29.9,Ribera Del Duero Red,5.0,3.0
Albet i Noya,Marti Reserva Penedes,2016.0,4.4,39,Penedes,33.8,Red,4.0,3.0
Bodegas Mas Alta,La Solana Alta,2018.0,4.4,39,Priorato,43.5,Rioja Red,4.158426788816932,2.946611909650924
Venta Las Vacas,La Cuartilleja Reserva,2016.0,4.4,39,Ribera del Duero,39.9,Ribera Del Duero Red,5.0,3.0
Emilio Moro,Malleolus de Sanchomartin,2018.0,4.4,39,Ribera del Duero,119.35,Ribera Del Duero Red,5.0,3.0
Figuero,Noble,2015.0,4.4,38,Ribera del Duero,60.0,Ribera Del Duero Red,5.0,3.0
Baigorri,De Garage Rioja,2005.0,4.4,37,Rioja,40.0,Rioja Red,4.0,3.0
Pago Calzadilla,Gran Calzadilla,2010.0,4.4,37,Pago Calzadilla,34.75,Red,4.0,3.0
Fernandez Gao,Oloroso,2007.5,4.4,38,Jerez-Xeres-Sherry,59.9,Sherry,4.0,3.0
Toro Albala,Don PX Pedro Ximenez,1973.0,4.4,37,Montilla-Moriles,109.76,Pedro Ximenez,5.0,1.0
Museum,Numerus Clausus,2012.0,4.4,37,Cigales,59.9,Tempranillo,4.0,2.0
Pujanza,Rioja Cisma,2012.0,4.4,37,Rioja,130.5,Rioja Red,4.0,3.0
Vinicola Real,200 Monges Rioja Seleccion Especial Reserva Blanco,2008.0,4.4,36,Rioja,61.5,Rioja White,3.0,3.0
Toro Albala,Don PX Gran Reserva,1994.0,4.4,36,Montilla-Moriles,33.23,Pedro Ximenez,5.0,1.0
Castillo Perelada,Emporda Aires de Garbet,2018.0,4.4,36,Emporda,38.5,Red,4.0,3.0
Marques de Riscal,Rioja Gran Reserva,1996.0,4.4,36,Rioja,38.12,Rioja Red,4.0,3.0
Harveys,30 Years V.O.R.S Very Old Palo Cortado Blend Medium Sherry,2006.5,4.4,35,Jerez Palo Cortado,65.0,Sherry,4.0,3.0
Farina,Campus Gothorum,2017.0,4.4,35,Toro,41.0,Toro Red,5.0,3.0
Tinto Pesquera,Gran Reserva,2015.0,4.4,35,Ribera del Duero,74.5,Ribera Del Duero Red,5.0,3.0
Enric Soler,Nun Vinya dels Taus,2019.0,4.4,35,Penedes,45.39,Rioja Red,4.158426788816932,2.946611909650924
Equipo Navazos,La Bota 90 de Manzanilla Pasada,2016.5,4.4,35,Manzanilla,39.75,Sherry,4.0,3.0
Legaris,Moradillo de Roa,2017.0,4.4,35,Ribera del Duero,29.89,Ribera Del Duero Red,5.0,3.0
Bodegas Casa Primicia,Cofradia,2014.0,4.4,34,Rioja,38.0,Rioja Red,4.0,3.0
Pujanza,Rioja Cisma,2009.0,4.4,34,Rioja,132.4,Rioja Red,4.0,3.0
Bodegas Celler Francisco Castillo - Clos Dominic,Vinyes Altes Porrera,2009.0,4.4,34,Priorato,69.0,Priorat Red,4.0,3.0
Martin Codax,Gallaecia Rias Baixes Albarino,2017.0,4.4,34,Rias Baixas,39.95,Albarino,3.0,3.0
Tinto Pesquera,Gran Reserva,1994.0,4.4,34,Ribera del Duero,138.0,Ribera Del Duero Red,5.0,3.0
Xaloc,Monada,2013.0,4.4,33,Mallorca,35.4,Red,4.0,3.0
Scala Dei,Heretge Priorat,2018.0,4.4,33,Priorato,39.99,Priorat Red,4.0,3.0
Allende,Martires Rioja,2017.0,4.4,33,Rioja,139.63,Rioja White,3.0,3.0
Carlos Moro,Vina Garugele,2015.0,4.4,32,Rioja,75.8,Rioja Red,4.0,3.0
Bodegas Luis Perez,Petit Verdot,2013.0,4.4,32,Andalucia,52.5,Red,4.0,3.0
Conreria d'Scala Dei,Voltons,2017.0,4.4,32,Priorato,51.95,Priorat Red,4.0,3.0
Castell d'Encus,Ekam Essencia,2015.0,4.4,32,Costers del Segre,43.44,Rioja Red,4.158426788816932,2.946611909650924
Traslascuestas,Valcavado de Traslascuestas,2014.0,4.4,31,Ribera del Duero,35.48,Ribera Del Duero Red,5.0,3.0
Tobia,Oscar Tobia Gran Reserva Rioja,2014.0,4.4,31,Rioja,28.0,Rioja Red,4.0,3.0
Bodega Contador (Benjamin Romeo),La Cueva del Contador Rioja,2019.0,4.4,31,Rioja,60.61,Rioja Red,4.0,3.0
Lopez Cristobal,Seleccion,2012.0,4.4,31,Ribera del Duero,35.35,Ribera Del Duero Red,5.0,3.0
Codorniu,Cava El Tros Nou Pinot Noir,2009.0,4.4,30,Cava,89.9,Cava,2.0,3.0
Clos Mogador,Manyetes,2018.0,4.4,30,Priorato,74.56,Priorat Red,4.0,3.0
Sota els Angels,Tinto,2007.0,4.4,30,Emporda,33.4,Red,4.0,3.0
Berceo,Los Dominios de Berceo Prefiloxerico,2015.0,4.4,29,Rioja,29.25,Rioja Red,4.0,3.0
Mas Blanch I Jove,Sao Expressiu,2012.0,4.4,28,Costers del Segre,34.5,Red,4.0,3.0
Anayon,Carinena Parcela 15 Vinas Viejas,2017.0,4.4,28,Carinena,54.9,Red,4.0,3.0
David Moreno,Vobiscum,2015.0,4.4,28,Rioja,31.99,Rioja Red,4.0,3.0
Marques de Riscal,Baron de Chirel Rioja Reserva,2017.0,4.4,27,Rioja,95.0,Rioja Red,4.0,3.0
Valdelosfrailes,Pago de Las Costanas,2005.0,4.4,27,Castilla y Leon,40.2,Tempranillo,4.0,2.0
Guillem Carol - Cellers Carol Valles,Cava Gran Reserva Familiar Millenium Brut,2011.0,4.4,27,Cava,29.95,Cava,2.0,3.0
Barahonda,Zona Zepa Monastrell,2015.0,4.4,26,Yecla,59.9,Monastrell,5.0,3.0
Abadia Retuerta,Petit Verdot,2016.0,4.4,26,Sardon de Duero,115.9,Red,4.0,3.0
Tobia,Alma Tobia Blanco,2016.0,4.4,26,Rioja,33.0,Rioja White,3.0,3.0
Vina Pomal,Reserva,1970.0,4.4,25,Rioja,72.0,Rioja Red,4.0,3.0
Bodegas Asenjo & Manso,Silvanus Edicion Limitada Ribera del Duero,2015.0,4.4,25,Ribera del Duero,46.0,Ribera Del Duero Red,5.0,3.0
R. Lopez de Heredia,Vina Tondonia Reserva,2008.0,4.3,6521,Rioja,37.9,Rioja Red,4.0,3.0
Pintia,Toro,2010.0,4.3,6345,Toro,79.75,Toro Red,5.0,3.0
La Rioja Alta,Rioja Gran Reserva 904,2004.0,4.3,4994,Rioja,29.9,Rioja Red,4.0,3.0
Dominio de Pingus,PSI,2018.0,4.3,4767,Ribera del Duero,29.13,Ribera Del Duero Red,5.0,3.0
Dominio de Pingus,PSI,2017.0,4.3,4457,Ribera del Duero,33.9,Ribera Del Duero Red,5.0,3.0
Muga,Seleccion Especial (Reserva),2015.0,4.3,4266,Rioja,28.0,Rioja Red,4.0,3.0
Emilio Moro,Malleolus,2016.0,4.3,3997,Ribera del Duero,37.86,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Muga,Seleccion Especial (Reserva),2014.0,4.3,3829,Rioja,34.0,Rioja Red,4.158426788816932,2.946611909650924
Matarromera,Ribera del Duero Reserva,2014.0,4.3,3660,Ribera del Duero,33.64,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Matarromera,Ribera del Duero Reserva,2015.0,4.3,3620,Ribera del Duero,36.35,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Muga,Prado Enea Gran Reserva,2006.0,4.3,3608,Rioja,35.5,Rioja Red,4.158426788816932,2.946611909650924
Bodegas Mauro,Red,2017.0,4.3,3587,Castilla y Leon,66.75,Red,4.158426788816932,2.946611909650924
Hacienda Monasterio,Cosecha,2014.0,4.3,2990,Ribera del Duero,75.9,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Emilio Moro,Malleolus,2017.0,4.3,2936,Ribera del Duero,38.05,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Muga,Prado Enea Gran Reserva,2009.0,4.3,2923,Rioja,40.4,Rioja Red,4.158426788816932,2.946611909650924
Familia Torres,Mas La Plana Cabernet Sauvignon,2013.0,4.3,2911,Penedes,63.33,Cabernet Sauvignon,4.158426788816932,2.946611909650924
Hacienda Monasterio,Cosecha,2015.0,4.3,2783,Ribera del Duero,34.95,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Pintia,Toro,2007.0,4.3,2575,Toro,93.5,Toro Red,4.158426788816932,2.946611909650924
Bodega Numanthia,Numanthia,2012.0,4.3,2453,Toro,99.9,Toro Red,4.158426788816932,2.946611909650924
R. Lopez de Heredia,Vina Tondonia Reserva,2009.0,4.3,2423,Rioja,35.09,Rioja Red,4.158426788816932,2.946611909650924
Benjamin de Rothschild - Vega Sicilia,Macan Clasico,2014.0,4.3,2341,Rioja,36.8,Rioja Red,4.158426788816932,2.946611909650924
Pago de Los Capellanes,Reserva Tinto,2015.0,4.3,2295,Ribera del Duero,80.35,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Bodega Numanthia,Numanthia,2014.0,4.3,2241,Toro,46.0,Toro Red,4.158426788816932,2.946611909650924
Benjamin de Rothschild - Vega Sicilia,Macan Clasico,2015.0,4.3,2241,Rioja,50.41,Rioja Red,4.158426788816932,2.946611909650924
Matsu,El Viejo,2016.0,4.3,2013,Toro,33.95,Toro Red,4.158426788816932,2.946611909650924
Pago de Los Capellanes,Reserva Tinto,2014.0,4.3,1924,Ribera del Duero,48.6377226796774,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Aalto,Tinto,2016.0,4.3,1884,Ribera del Duero,65.9,Ribera Del Duero Red,5.0,3.0
Bodegas San Roman,Tinto,2015.0,4.3,1846,Toro,33.66,Toro Red,5.0,3.0
Familia Torres,Mas La Plana Cabernet Sauvignon,2015.0,4.3,1797,Penedes,55.0,Cabernet Sauvignon,4.0,3.0
Bodega Numanthia,Numanthia,2015.0,4.3,1743,Toro,36.9,Toro Red,5.0,3.0
Pago de Los Capellanes,Reserva Tinto,2016.0,4.3,1638,Ribera del Duero,34.5,Ribera Del Duero Red,5.0,3.0
Imperial,Rioja Gran Reserva,2012.0,4.3,1615,Rioja,47.9,Rioja Red,4.0,3.0
Alto Moncayo,Garnacha,2014.0,4.3,1544,Campo de Borja,36.94,Grenache,5.0,3.0
La Rioja Alta,Rioja Gran Reserva 904,1998.0,4.3,1528,Rioja,75.0,Rioja Red,4.0,3.0
Remirez de Ganuza,Rioja Reserva,2006.0,4.3,1493,Rioja,58.0,Rioja Red,4.0,3.0
La Rioja Alta,Vina Arana Gran Reserva,2012.0,4.3,1471,Rioja,32.55,Rioja Red,4.0,3.0
Gonzalez-Byass,Matusalem Sherry VORS,2016.0,4.3,1452,Jerez Oloroso,63.34,Sherry,4.0,3.0
