winery,wine,year,rating,num_reviews,region,price,type,body,acidity
hacienda monasterio,cosecha,2018,2,1777,ribera del duero,32.5,ribera del duero red,3,2
bodegas mauro,red,2019,2,1701,castilla y leon,29.45,red,2,2
aalto,tinto,2017,2,1561,ribera del duero,51.526827174062,ribera del duero red,3,2
benjamin de rothschild - vega sicilia,macan,2010,2,1519,rioja,216.0,rioja red,2,2
alion,ribera del duero,2006,2,1514,ribera del duero,119.7,ribera del duero red,3,2
muga,torre muga,2006,2,1475,rioja,66.73,rioja red,2,2
bodegas roda,roda i reserva rioja,2015,2,1463,rioja,39.95,rioja red,2,2
matsu,el viejo,2018,2,1438,toro,32.01,toro red,3,2
bodegas valduero,ribera del duero una cepa i,2016,2,1372,ribera del duero,28.9,ribera del duero red,3,2
bodegas san roman,tinto,2017,2,1339,toro,36.0,toro red,3,2
marques de vargas,hacienda pradolagar,2015,2,1326,rioja,105.12,rioja red,2,2
agusti torello mata,cava kripta gran reserva brut nature,2008,2,1269,cava,52.5,cava,0,2
hacienda monasterio,cosecha,2017,2,1266,ribera del duero,33.31,ribera del duero red,3,2
remirez de ganuza,rioja reserva,2010,2,1255,rioja,73.65,rioja red,2,2
alto moncayo,garnacha,2016,2,1226,campo de borja,33.95,grenache,3,2
remirez de ganuza,rioja reserva,2009,2,1172,rioja,74.0,rioja red,2,2
alion,ribera del duero,2005,2,1166,ribera del duero,169.0,ribera del duero red,3,2
atalaya,alaya tierra (old vines vieilles vignes),2018,2,1158,almansa,24.8,grenache,3,2
alion,ribera del duero,2004,2,1121,ribera del duero,140.840866321332,ribera del duero red,3,2
clos mogador,priorat,2014,2,1104,priorato,175.5,priorat red,2,2
vinicola real,200 monges rioja reserva,2011,2,1098,rioja,37.57,rioja red,2,2
arzuaga,reserva ribera del duero,2016,2,1087,ribera del duero,26.24,ribera del duero red,3,2
emilio moro,malleolus,2019,2,1069,ribera del duero,28.5,ribera del duero red,3,2
bodegas mauro,vs,2014,2,1064,castilla y leon,178.0,tempranillo,2,1
hacienda monasterio,reserva,2011,2,1048,ribera del duero,78.65,ribera del duero red,3,2
dominio de pingus,flor de pingus,2008,2,1047,ribera del duero,125.0,ribera del duero red,3,2
bodegas roda,roda i reserva rioja,2016,2,1039,rioja,35.9,rioja red,2,2
pago de los capellanes,reserva tinto,2017,2,1040,ribera del duero,35.7,ribera del duero red,3,2
aalto,tinto,2019,2,1018,ribera del duero,33.0,ribera del duero red,3,2
bodegas mauro,vs,2015,2,995,castilla y leon,60.95,tempranillo,2,1
juan gil,jumilla blue label,2019,2,966,jumilla,21.95,red,2,2
bodegas tradicion,palo cortado tradicion vors 30 years sherry,2011,2,941,jerez palo cortado,82.5,sherry,2,2
hacienda monasterio,reserva,2014,2,927,ribera del duero,109.9,ribera del duero red,3,2
senorio de san vicente,san vicente rioja,2011,2,925,rioja,33.5,rioja red,2,2
alto moncayo,garnacha,2018,2,915,campo de borja,38.95,grenache,3,2
volver,triga,2016,2,852,alicante,34.9,red,2,2
marques de caceres,gaudium,2014,2,827,rioja,37.8,rioja red,2,2
bodegas tradicion,amontillado tradicion vors 30 years,2011,2,825,jerez amontillado,59.9,sherry,2,2
teso la monja,victorino,2016,2,812,toro,38.7,toro red,3,2
clos mogador,priorat,2011,2,809,priorato,90.0,priorat red,2,2
clos mogador,priorat,2010,2,799,priorato,69.79,priorat red,2,2
lan,culmen reserva rioja,2011,2,798,rioja,59.9,rioja red,2,2
atalaya,alaya tierra (old vines vieilles vignes),2019,2,787,almansa,27.39,grenache,3,2
bodegas roda,roda i reserva rioja,2005,2,783,rioja,93.0,rioja red,2,2
dominio del aguila,reserva,2016,2,778,ribera del duero,73.57,ribera del duero red,3,2
marques de vargas,reserva privada rioja,2015,2,746,rioja,49.67,rioja red,2,2
abadia retuerta,pago negralada,2014,2,726,sardon de duero,91.57,tempranillo,2,1
clos mogador,priorat,2012,2,695,priorato,90.0,priorat red,2,2
marques de riscal,baron de chirel rioja reserva,2015,2,683,rioja,69.95,rioja red,2,2
alion,ribera del duero,2001,2,681,ribera del duero,190.0,ribera del duero red,3,2
marques de riscal,baron de chirel rioja reserva,2005,2,667,rioja,140.0,rioja red,2,2
tridente,rejon tempranillo,2015,2,664,castilla y leon,35.75,tempranillo,2,1
alvaro palacios,finca dofi,2016,2,639,priorato,52.5,priorat red,2,2
clos mogador,priorat,2007,2,624,priorato,95.0,priorat red,2,2
ausas,interpretacion,2016,2,618,ribera del duero,45.15,ribera del duero red,3,2
muga,torre muga,2015,2,617,rioja,58.2142247461506,rioja red,2,2
senorio de san vicente,san vicente rioja,2016,2,609,rioja,42.7,rioja red,2,2
tresmano - tr3smano,vendimia,2017,2,581,ribera del duero,28.7315367295517,ribera del duero red,3,2
ferrer bobet,priorat vinyes velles,2017,2,575,priorato,32.65,priorat red,2,2
marques de caceres,gaudium,2015,2,561,rioja,43.86,rioja red,2,2
benjamin de rothschild - vega sicilia,macan clasico,2017,2,560,rioja,36.9,rioja red,2,2
remirez de ganuza,rioja reserva,2013,2,550,rioja,54.83,rioja red,2,2
marques de murrieta,dalmau rioja,2016,2,550,rioja,55.33,rioja red,2,2
bodegas amaren,tempranillo reserva,2010,2,542,rioja,26.9,rioja red,2,2
bodegas tradicion,cream tradicion vos 20 years,2011,2,527,jerez cream,57.9,sherry,4,3
tinto pesquera,millenium reserva,2008,2,527,ribera del duero,74.0,ribera del duero red,4,3
hacienda monasterio,cosecha,2019,2,523,ribera del duero,34.35,ribera del duero red,4,3
arzuaga,gran reserva ribera del duero,2009,2,516,ribera del duero,76.3,ribera del duero red,4,3
ausas,interpretacion,2017,2,514,ribera del duero,45.3,ribera del duero red,4,3
vega sicilia,valbuena 5o,1995,2,512,ribera del duero,299.0,ribera del duero red,4,3
bodegas mauro,vs,2016,2,506,castilla y leon,56.5,tempranillo,4,3
vina sastre,pago de santa cruz,2014,2,499,ribera del duero,54.9,ribera del duero red,4,3
ordonez,vatan tinta de toro,2017,2,498,toro,55.31,toro red,4,3
cillar de silos,dominio del pidio,2016,2,495,ribera del duero,53.91,ribera del duero red,4,3
marques de riscal,rioja gran reserva,2015,2,485,rioja,35.1,rioja red,4,3
teso la monja,victorino,2017,2,481,toro,38.5,toro red,4,3
imperial,rioja gran reserva,2015,2,471,rioja,49.97,rioja red,4,3
carmelo rodero,reserva,2016,2,450,ribera del duero,32.9,ribera del duero red,4,3
ramos-paul,tinto,2006,2,443,malaga,34.0,red,4,3
artadi,pagos viejos,2006,2,442,vino de espana,90.5,tempranillo,4,3
anima negra,an,2018,2,436,mallorca,38.3,red,4,3
matarromera,ribera del duero prestigio,2014,2,421,ribera del duero,41.32,ribera del duero red,4,3
bodega numanthia,numanthia,2004,2,414,toro,98.0,toro red,4,3
rafael palacios,as sortes val do bibei godello,2018,2,412,valdeorras,55.71,unknown,4,3
bodega de bardos,suprema 30 meses,2016,2,406,ribera del duero,35.2,ribera del duero red,4,3
bodega contador (benjamin romeo),la cueva del contador rioja,2015,2,389,rioja,73.6,rioja red,4,3
ausas,interpretacion,2018,2,389,ribera del duero,41.0,ribera del duero red,4,3
morca,garnacha,2016,2,376,campo de borja,31.5,grenache,4,3
carmelo rodero,ribera del duero tsm,2015,2,367,ribera del duero,56.75,ribera del duero red,4,3
rodriguez sanzo,whisba tempranillo aged 18 months in whisky barrels,2019,2,363,toro,20.9,toro red,3,2
lan,a mano rioja,2017,2,360,rioja,30.73,rioja red,2,2
cruz de alba,finca los hoyales ribera del duero,2014,2,351,ribera del duero,49.9,ribera del duero red,3,2
vinicola real,200 monges rioja gran reserva,2001,2,349,rioja,52.0,rioja red,2,2
bodega contador (benjamin romeo),la cueva del contador rioja,2011,2,343,rioja,90.0,rioja red,2,2
antidoto,la hormiga de antidoto,2019,2,336,ribera del duero,26.63,ribera del duero red,3,2
abadia retuerta,le domaine blanco de guarda,2019,2,334,sardon de duero,32.58,unknown,4,3
rafael palacios,as sortes val do bibei godello,2019,2,333,valdeorras,46.5,unknown,4,3
bosque de matasnos,edicion limitada,2015,2,328,ribera del duero,32.5811870756681,ribera del duero red,3,2
bodegas 6o elemento - vino sexto elemento,tinto,2017,2,319,valencia,29.95,red,2,2
altanza,lealtanza coleccion de artistas espanoles sorolla,2010,2,316,rioja,34.9,rioja red,2,2
remelluri,granja gran reserva rioja,2011,2,313,rioja,43.9,rioja red,2,2
perinet,priorat,2016,2,309,priorato,65.0,priorat red,2,2
toro albala,don px pedro ximenez,1994,2,306,montilla-moriles,35.9,pedro ximenez,3,0
vina pedrosa,perez pascuas gran reserva seleccion,2010,2,305,ribera del duero,210.5,ribera del duero red,3,2
agusti torello mata,cava kripta gran reserva brut nature,2011,2,298,cava,55.95,cava,0,2
costers del siurana,miserere,2005,2,296,priorato,92.8716274104906,priorat red,2,2
martinet,clos martinet,2015,2,296,priorato,65.4,priorat red,2,2
valquejigoso,v2 tinto,2008,2,293,madrid,45.890156,red,2,2
familia torres,grans muralles,2014,2,292,conca de barbera,304.0,red,2,2
castillo de cuzcurrita,cerrado del castillo rioja,2015,2,269,rioja,47.5,rioja red,2,2
lan,a mano rioja,2018,2,269,rioja,29.9,rioja red,2,2
contino,rioja gran reserva,2016,2,267,rioja,40.45,rioja red,2,2
vinedos de paganos,el puntido gran reserva,2007,2,267,rioja,49.65,rioja red,2,2
artadi,pagos viejos,2004,2,262,vino de espana,57.11,tempranillo,2,1
alion,ribera del duero,1996,2,259,ribera del duero,141.0,ribera del duero red,3,2
remirez de ganuza,trasnocho,2010,2,258,rioja,133.75,rioja red,2,2
bodega contador (benjamin romeo),la cueva del contador rioja,2016,2,252,rioja,67.9,rioja red,2,2
martinet,clos martinet,2011,2,249,priorato,75.92,priorat red,2,2
agusti torello mata,cava kripta gran reserva brut nature,2010,2,245,cava,47.52,cava,0,2
volver,triga,2017,2,243,alicante,29.9,red,2,2
volver,cuvee old vines unfiltered,2017,2,241,jumilla,19.99,red,2,2
la vicalanda,gran reserva,2010,2,239,rioja,59.25,rioja red,2,2
monovar,fondillon,1996,2,236,alicante,73.9,red,2,2
alvaro domecq,1730 pedro ximenez,2011,2,234,jerez pedro ximenes (px),39.35,sherry,2,2
bodegas mas alta,cirerets,2018,2,233,priorato,40.3,priorat red,2,2
cillar de silos,dominio del pidio,2018,2,225,ribera del duero,42.75,ribera del duero red,3,2
contino,vina del olivo,2016,2,224,rioja,149.5,rioja red,2,2
bodega contador (benjamin romeo),la cueva del contador rioja,2012,2,222,rioja,76.5,rioja red,2,2
martinet,clos martinet,2008,2,220,priorato,113.2,priorat red,2,2
ossian,vinas viejas verdejo,2019,2,219,castilla y leon,26.9,verdejo,1,2
vega sicilia,valbuena 5o,1994,2,218,ribera del duero,249.8,ribera del duero red,3,2
carmelo rodero,reserva,2017,2,217,ribera del duero,29.95,ribera del duero red,3,2
los aguilares,tadeo tinto,2014,2,215,sierras de malaga,33.0,red,2,2
dominio de cair,tierras de cair reserva,2014,2,208,ribera del duero,37.0,ribera del duero red,3,2
bodega rento,tinto,2014,2,207,ribera del duero,37.13,ribera del duero red,3,2
r. lopez de heredia,gran reserva rosado,2011,2,206,rioja alta,49.95,unknown,4,3
chivite,navarra coleccion 125 blanco,2017,2,204,navarra,50.9,chardonnay,2,2
gramona,cava celler batlle,2006,2,201,cava,51.95,cava,0,2
remelluri,rioja blanco,2017,2,201,rioja,49.2,rioja white,1,2
castano,casa cisca monastrell,2015,2,200,yecla,35.2,monastrell,3,2
dominio do bibei,lapola,2019,2,196,ribeira sacra,20.74,unknown,4,3
allende,calvario rioja,2008,2,195,rioja,87.3,rioja red,2,2
remelluri,granja gran reserva rioja,2012,2,194,rioja,45.95,rioja red,2,2
abadia retuerta,pago negralada,2013,2,189,sardon de duero,64.99,tempranillo,2,1
mas doix,doix,2007,2,187,priorato,350.03,priorat red,2,2
ferrer bobet,seleccio especial vinyes velles,2013,2,185,priorato,69.9,priorat red,2,2
vall llach,idus,2017,2,180,priorato,36.95,priorat red,2,2
martinet,clos martinet,2007,2,177,priorato,154.37,priorat red,2,2
marco abella,clos abella seleccion especial,2014,2,173,priorato,43.85,priorat red,2,2
casa castillo,pie franco,2017,2,172,jumilla,77.98,monastrell,3,2
sierra cantabria,amancio,2013,2,172,rioja,91.43,rioja red,2,2
emilio moro,malleolus de sanchomartin,2007,2,172,ribera del duero,195.0,ribera del duero red,3,2
espectacle del montsant,tinto,2016,2,169,montsant,125.84,montsant red,2,2
lan,culmen reserva rioja,2001,2,168,rioja,69.0,rioja red,2,2
javier sanz viticultor,singular v malcorta verdejo,2020,2,168,rueda,17.49,verdejo,1,2
recaredo,serral del vell brut nature,2014,2,166,cava,44.41,cava,0,2
espectacle del montsant,tinto,2014,2,165,montsant,149.0,montsant red,2,2
abadia retuerta,pago negralada,2009,2,165,sardon de duero,73.6,tempranillo,2,1
remirez de ganuza,trasnocho,2014,2,164,rioja,82.75,rioja red,2,2
mas doix,doix,2013,2,164,priorato,78.38,priorat red,2,2
protos,seleccion finca el grajo viejo,2016,2,162,ribera del duero,59.95,ribera del duero red,3,2
sierra cantabria,finca el bosque,2014,2,162,rioja,80.95,rioja red,2,2
artadi,la poza de ballesteros,2015,2,161,vino de espana,95.9,tempranillo,2,1
tinto pesquera,millenium reserva,2015,2,160,ribera del duero,75.0,ribera del duero red,3,2
harveys,30 years vors pedro ximenez sherry,2011,2,159,jerez pedro ximenes (px),58.95,sherry,2,2
marques de caceres,gaudium,1994,2,159,rioja,125.0,rioja red,2,2
contino,vina del olivo,2015,2,159,rioja,64.0,rioja red,2,2
sierra cantabria,finca el bosque,2012,2,158,rioja,78.9,rioja red,2,2
orben,malpuesto,2018,2,158,rioja,35.5,rioja red,2,2
artadi,valdegines,2018,2,155,vino de espana,42.35,tempranillo,2,1
jaro,chafandin,2018,2,155,ribera del duero,28.95,ribera del duero red,3,2
artadi,vina el pison,2007,2,154,vino de espana,495.0,tempranillo,2,1
abadia retuerta,pago negralada,2016,2,152,sardon de duero,63.95,tempranillo,2,1
bodega contador (benjamin romeo),la vina de andres romeo rioja,2012,2,151,rioja,99.0,rioja red,2,2
vina sastre,pesus ribera del duero,2012,2,150,ribera del duero,379.0,ribera del duero red,3,2
dominio del aguila,reserva,2017,2,149,ribera del duero,56.95,ribera del duero red,3,2
vina sastre,regina vides ribera del duero,2012,2,148,ribera del duero,65.34,ribera del duero red,3,2
bodegas ximenez-spinola,delicado cosecha pedro ximenez,2019,2,147,jerez pedro ximenes (px),22.35,pedro ximenez,3,0
bodegas el paraguas,atlantico,2019,2,146,ribeiro,18.99,unknown,4,3
mustiguillo,quincha corral,2016,2,145,el terrerazo,79.95,red,2,2
martinet,els escurcons,2014,2,143,priorato,78.49,priorat red,2,2
remirez de ganuza,rioja reserva,2014,2,142,rioja,49.9,rioja red,2,2
vall llach,idus,2018,2,141,priorato,35.5,priorat red,2,2
vina pomal,vinos singulares tempranillo blanco reserva,2014,2,141,rioja,34.9,rioja white,1,2
astrales,christina ribera del duero,2016,2,142,ribera del duero,50.76,ribera del duero red,3,2
merum priorati,desti,2018,2,136,priorato,29.95,priorat red,2,2
hacienda lopez de haro,gran reserva classica tinto,2001,2,135,rioja,36.75,rioja red,2,2
bodegas mauro,godello blanco,2019,2,134,bierzo,37.6,unknown,4,3
alto moncayo,aquilon garnacha,2014,2,134,campo de borja,100.0,grenache,3,2
cayetano del pino,palo cortado 1/10,2011,2,134,jerez-xeres-sherry,25.0,sherry,2,2
la unica,fourth edition,2011,2,131,vino de espana,40.0,tempranillo,2,1
remelluri,rioja blanco,2018,2,130,rioja,52.0,rioja white,1,2
pazo senorans,seleccion de anada albarino rias baixas,2012,2,130,rias baixas,34.25,albarino,1,2
fefinanes,albarino de fefinanes iii ano,2017,2,128,rias baixas,35.4,albarino,1,2
arzuaga,reserva ribera del duero,2018,2,128,ribera del duero,32.15,ribera del duero red,3,2
familia torres,perpetual,2017,2,127,priorato,62.75,priorat red,2,2
gramona,cava celler batlle,2010,2,126,cava,58.3,cava,0,2
ferrer bobet,seleccio especial vinyes velles,2016,2,123,priorato,58.9,priorat red,2,2
merum priorati,el cel,2015,2,123,priorato,59.0,priorat red,2,2
gomez cruzado,montes obarenes seleccion terroir,2016,2,122,rioja,42.95,rioja white,1,2
vall llach,porrera vi de vila,2017,2,122,priorato,43.95,priorat red,2,2
resalte,gran ribera del duero,2010,2,122,ribera del duero,41.9188925,ribera del duero red,3,2
scala dei,heretge priorat,2017,2,120,priorato,91.03,priorat red,2,2
figuero,vinas viejas,2018,2,119,ribera del duero,25.1,ribera del duero red,3,2
artadi,la poza de ballesteros,2014,2,119,vino de espana,104.0,tempranillo,2,1
artadi,el carretil,2010,2,117,vino de espana,295.3,tempranillo,2,1
osborne,sibarita oloroso jerez-xeres-sherry 30 years v.o.r.s,2011,2,117,jerez oloroso,79.9,sherry,2,2
vina sastre,pago de santa cruz gran reserva ribera del duero,2015,2,116,ribera del duero,71.95,ribera del duero red,3,2
pinea,17,2018,2,115,ribera del duero,57.9,tempranillo,2,1
vina sastre,pesus ribera del duero,2011,2,114,ribera del duero,465.0,ribera del duero red,3,2
mas doix,doix,2014,2,114,priorato,116.0,priorat red,2,2
terroir al limit soc. lda,les tosses,2014,2,113,priorato,158.88,priorat red,2,2
martinet,cami pesseroles,2007,2,112,priorato,165.85,priorat red,2,2
artadi,la poza de ballesteros,2013,2,112,vino de espana,101.01,tempranillo,2,1
portal del priorat,clos del portal tros de clos,2016,2,109,priorato,56.95,priorat red,2,2
vina sastre,pago de santa cruz,2019,2,109,ribera del duero,48.69,ribera del duero red,3,2
bodegas mas alta,la basseta,2016,2,108,priorato,56.0,priorat red,2,2
cims de porrera,classic,1996,2,106,priorato,217.2,priorat red,2,2
nin-ortiz,nit de nin mas d'en cacador,2017,2,106,priorato,89.9,priorat red,2,2
casa rojo,minami,2016,2,106,jumilla,48.9,monastrell,3,2
la rioja alta,rioja gran reserva 904,1982,2,106,rioja,145.0,rioja red,2,2
alvaro palacios,vi de vila gratallops,2019,2,105,priorato,54.5,priorat red,2,2
bodegas naluar & acediano,acediano,2016,2,104,ribera del duero,42.0,ribera del duero red,3,2
gramona,cava celler batlle,2009,2,102,cava,59.75,cava,0,2
cims de porrera,classic,2012,2,102,priorato,49.95,priorat red,2,2
murua,veguin de murua gran reserva,2012,2,101,rioja,36.0,rioja red,2,2
pago de los capellanes,o luar do sil valdeorras godello sobre lias,2020,2,101,valdeorras,16.39,unknown,4,3
mas doix,doix,2015,2,100,priorato,95.0,priorat red,2,2
vinyes domenech,teixar,2015,2,99,montsant,51.05,montsant red,2,2
sei solo,tinto,2018,2,99,ribera del duero,52.9,ribera del duero red,3,2
bodegas ximenez-spinola,anada pedro ximenez,2018,2,99,jerez-xeres-sherry,17.5,pedro ximenez,3,0
abadia retuerta,le domaine blanco de guarda,2020,2,99,sardon de duero,33.8,unknown,4,3
artadi,vina el pison,1999,2,98,vino de espana,419.85,tempranillo,2,1
portal del priorat,clos del portal somni,2016,2,98,priorato,33.03,priorat red,2,2
terroir al limit soc. lda,les manyes,2015,2,98,priorato,189.0,priorat red,2,2
castillo perelada,emporda aires de garbet,2017,2,98,emporda,39.22,red,2,2
pago de vallegarcia,montes de toledo syrah,2019,2,97,castilla,19.5,syrah,2,2
finca torremilanos,torremilanos coleccion ribera del duero,2014,2,97,ribera del duero,44.0,ribera del duero red,3,2
vina sastre,regina vides ribera del duero,2010,2,96,ribera del duero,101.1,ribera del duero red,3,2
eulogio pomares,maceracion con pieles,2017,2,95,rias baixas,36.95,albarino,1,2
toro albala,don px pedro ximenez,1986,2,95,montilla-moriles,225.0,pedro ximenez,3,0
marques de riscal,baron de chirel rioja reserva,2003,2,95,rioja,77.0,rioja red,2,2
casa castillo,pie franco,2018,2,95,jumilla,69.0,monastrell,3,2
bodega contador (benjamin romeo),la cueva del contador rioja,2004,2,94,rioja,90.0,rioja red,2,2
sangenis i vaque,clos monlleo,2011,2,94,priorato,50.0,priorat red,2,2
allende,calvario rioja,2010,2,92,rioja,125.97,rioja red,2,2
delgado zuleta,b.rodriguez la-cave quo vadis?,2011,2,89,jerez amontillado,87.9,sherry,2,2
bodegas mas alta,la solana alta,2017,2,90,priorato,63.46,unknown,4,3
vinas del vero,blecua somontano,2004,2,88,somontano,69.0,red,2,2
merum priorati,el cel,2016,2,88,priorato,64.0,priorat red,2,2
valenciso,rioja reserva 10 anos despues edicion limitada,2011,2,88,rioja,57.9,rioja red,2,2
artadi,el carretil,2014,2,86,vino de espana,143.51,tempranillo,2,1
mas perinet,perinet + plus,2004,2,85,priorato,54.05,priorat red,2,2
espectacle del montsant,tinto,2017,2,85,montsant,102.0,montsant red,2,2
clos mogador,priorat,1999,2,85,priorato,95.0,priorat red,2,2
luis a. rodriguez vazquez,vina de martin escolma ribeiro,2016,2,85,ribeiro,37.65,unknown,4,3
artadi,vina el pison,2001,2,85,vino de espana,340.0,tempranillo,2,1
carmelo rodero,reserva,2018,2,83,ribera del duero,28.9,ribera del duero red,3,2
alvaro palacios,finca dofi,2019,2,82,priorato,84.55,priorat red,2,2
marques de murrieta,castillo ygay gran reserva especial tinto,1959,2,80,rioja,940.0,rioja red,2,2
martinet,cami pesseroles,2008,2,80,priorato,152.6,priorat red,2,2
vizcarra,ribera del duero torralvo,2018,2,80,ribera del duero,32.45,ribera del duero red,3,2
chozas carrascal,el cabernet f - familiar,2017,2,80,utiel-requena,34.9,red,2,2
bodegas vilano,premium,2018,2,79,ribera del duero,35.0,ribera del duero red,3,2
pago de vallegarcia,hipperia red blend,2018,2,79,castilla,24.9,red,2,2
alonso del yerro,maria ribera del duero,2016,2,78,ribera del duero,53.9,ribera del duero red,3,2
emilio moro,vendimia seleccionada,2019,2,77,ribera del duero,21.38,ribera del duero red,3,2
artadi,vina el pison,2016,2,77,vino de espana,385.0,tempranillo,2,1
clos figueras,clos figueres,2017,2,75,priorato,53.4,priorat red,2,2
bodegas monte la reina,castillo de monte la reina cuvee privee,2015,2,75,toro,14.65,toro red,3,2
alonso del yerro,maria ribera del duero,2015,2,75,ribera del duero,54.9,ribera del duero red,3,2
sacristia ab,amontillado saca,2011,2,74,jerez-xeres-sherry,62.02,sherry,2,2
ontanon,queiron reserva vinedos familiares,2011,2,74,rioja,26.85,rioja red,2,2
martinet,cami pesseroles,2011,2,74,priorato,126.5,priorat red,2,2
toro albala,don px gran reserva,1990,2,73,montilla-moriles,35.9,pedro ximenez,3,0
ferrer bobet,seleccio especial vinyes velles,2017,2,73,priorato,64.35,priorat red,2,2
dominio de atauta,llanos del almendro ribera del duero,2011,2,73,ribera del duero,115.2,ribera del duero red,3,2
alta alella,dolc mataro,2018,2,72,alella,17.95,unknown,4,3
muga,prado enea gran reserva,1989,2,72,rioja,140.0,rioja red,2,2
muga,prado enea gran reserva,1991,2,72,rioja,167.0,rioja red,2,2
teso la monja,victorino,2019,2,71,toro,33.9,toro red,3,2
bodegas roda,roda i reserva rioja,2017,2,71,rioja,45.95,rioja red,2,2
bodega elias mora,toro 2v premium,2005,2,70,toro,44.0,toro red,3,2
tridente,rejon tempranillo,2018,2,70,castilla y leon,31.94,tempranillo,2,1
joan simo,les eres vinyes velles,2015,2,70,priorato,32.49,priorat red,2,2
hacienda lopez de haro,gran reserva classica blanco,2012,2,70,rioja,36.75,rioja white,1,2
can axartell,the artist,2016,2,69,mallorca,26.84,red,2,2
juan pinero,amontillado 30 years old v.o.r.s sherry,2011,2,69,jerez amontillado,36.9,sherry,2,2
pazo barrantes,la comtesse de pazo barrantes albarino,2017,2,69,rias baixas,59.95,albarino,1,2
sara perez y rene barbier,gratallops partida bellvisos,2007,2,69,priorato,241.4,priorat red,2,2
abadia retuerta,seleccion especial,2018,2,68,sardon de duero,27.6,red,2,2
abel mendoza monge,5v blanco,2019,2,68,rioja,37.98,rioja white,1,2
mas llunes,finca butaros vinya centenaria,2015,2,67,emporda,32.23,red,2,2
familia torres,grans muralles,2016,2,67,conca de barbera,123.76,red,2,2
losada,la bienquerida,2018,2,66,bierzo,34.55,mencia,1,2
artadi,el carretil,2016,2,66,vino de espana,155.0,tempranillo,2,1
marques de vargas,seleccion privada,2011,2,65,rioja,68.0,rioja red,2,2
protos,seleccion finca el grajo viejo,2017,2,65,ribera del duero,59.9,ribera del duero red,3,2
bodegas frontaura,aponte winemaker's private collection tempranillo,2008,2,66,toro,112.0,tempranillo,2,1
roig parals,cami de cormes,2018,2,65,emporda,14.18,red,2,2
oxer wines,kalamity rioja,2017,2,65,rioja,106.0,rioja red,2,2
perinet,1194,2016,2,64,priorato,105.8121097,red,2,2
cepa 21,malabrigo ribera del duero,2018,2,65,ribera del duero,31.5,ribera del duero red,3,2
romate,old & plus pedro ximenez,2011,2,64,jerez pedro ximenes (px),42.12,sherry,2,2
avgvstvs,reserva trajanvs,2016,2,64,penedes,21.5,red,2,2
alvaro palacios,finca dofi,1999,2,64,priorato,75.0,priorat red,2,2
jorge ordonez,no. 2 victoria,2018,2,64,malaga,15.9,unknown,4,3
remelluri,granja gran reserva rioja,2013,2,63,rioja,53.9,rioja red,2,2
castillo perelada,emporda gran claustro,2015,2,63,emporda,30.86,red,2,2
anima negra,son negre,2010,2,63,mallorca,235.95,red,2,2
vinicola real,200 monges rioja reserva,2012,2,62,rioja,38.5,rioja red,2,2
ramon bilbao,lalomba finca valhonta,2017,2,61,rioja,56.75,rioja red,2,2
clos mogador,manyetes,2017,2,61,priorato,59.9,priorat red,2,2
vina pedrosa,gran reserva,2014,2,60,ribera del duero,122.667917,ribera del duero red,3,2
recaredo,serral del vell brut nature,2016,2,60,cava,34.56,cava,0,2
abadia retuerta,pago valdebellon,2016,2,60,sardon de duero,65.9,cabernet sauvignon,2,2
gramona,cava celler batlle,2011,2,59,cava,59.75,cava,0,2
vina sastre,pesus ribera del duero,2003,2,59,ribera del duero,509.25,ribera del duero red,3,2
terroir al limit soc. lda,les tosses,2013,2,59,priorato,158.88,priorat red,2,2
leda,guarda de leda seleccion tempranillo,2015,2,59,castilla y leon,37.66,tempranillo,2,1
enric soler,nun vinya dels taus,2018,2,59,penedes,62.7,unknown,4,3
bodegas celler francisco castillo - clos dominic,vinyes altes porrera,2016,2,58,priorato,60.73,priorat red,2,2
es fangar,lo cortinelo.lo blanc,2017,2,58,pla i llevant,27.25,unknown,4,3
cal batllet - celler ripoll sans,5 partides gratallops vi de la vila,2014,2,58,priorato,49.6,priorat red,2,2
llopart,cava ex-vite gran reserva brut,2010,2,57,cava,43.5,cava,0,2
vega sicilia,valbuena 5o,1982,2,56,ribera del duero,225.0,ribera del duero red,3,2
portia,summa edicion limitada,2015,2,56,ribera del duero,89.97,ribera del duero red,3,2
bodegas mas alta,cirerets,2019,2,56,priorato,37.9,priorat red,2,2
los aguilares,pago el espino,2019,2,56,sierras de malaga,18.9,red,2,2
la vicalanda,gran reserva,2015,2,55,rioja,53.8,rioja red,2,2
vina pedrosa,perez pascuas gran reserva seleccion,2015,2,55,ribera del duero,55.25,ribera del duero red,3,2
ostatu,gloria rioja,2011,2,55,rioja alavesa,44.9,rioja red,2,2
finca valpiedra,petra de valpiedra garnacha,2017,2,55,rioja,32.9,grenache,3,2
vina pomal,alto de la caseta,2015,2,54,rioja,82.5,rioja red,2,2
recaredo,serral del vell brut nature,2015,2,54,cava,33.78,cava,0,2
tridente,rejon tempranillo,2017,2,54,castilla y leon,34.9,tempranillo,2,1
vall llach,mas de la rosa,2016,2,53,priorato,367.39,priorat red,2,2
baigorri,rioja b70,2014,2,52,rioja,104.5,rioja red,2,2
matarromera,gran reserva,2014,2,52,ribera del duero,74.55,ribera del duero red,3,2
vivaltus,tinto,2016,2,52,ribera del duero,119.0,ribera del duero red,3,2
