winery,wine,year,rating,num_reviews,country,region,price,type,body,acidity
bodegas amaren,carraquintana de amaren,2017,4.5,29,espana,rioja alavesa,56.5,rioja red,4.0,3.0
anayon,garnacha parcela 81 vinas viejas,2017,4.5,28,espana,carinena,54.9,red,4.0,3.0
castell d'encus,saktih,2016,4.5,28,espana,costers del segre,132.95,red,4.0,3.0
gramona,cava enoteca finca de l'origen brut nature,2002,4.5,28,espana,cava,142.0,cava,2.0,3.0
sierra salinas,salinas 1237,2014,4.5,28,espana,alicante,53.25,red,4.0,3.0
dehesa del carrizal,cabernet sauvignon,2019,4.5,27,espana,dehesa del carrizal,16.9,cabernet sauvignon,4.0,3.0
vinos sanz,finca la colina sauvignon blanc,2021,4.5,27,espana,rueda,13.45,sauvignon blanc,3.0,3.0
cerro san cristobal,dominio del verso red blend,2018,4.5,27,espana,condado de huelva,29.5,red,4.0,3.0
altos de rioja,altos r pigeage nacido en barrica blanco,2019,4.4,27,espana,rioja,29.9168517,rioja white,4.0,3.0
bodegas celler francisco castillo - clos dominic,vinyes altes porrera,2007,4.5,26,espana,priorato,69.0,priorat red,4.0,3.0
la vinya del vuit,la vinya del vuit (8),2015,4.5,26,espana,priorato,73.0,priorat red,4.0,3.0
venus la universal,venus de la figuera,2017,4.5,26,espana,montsant,51.5,montsant red,4.0,3.0
pedralonga,vendetta,2013,4.5,25,espana,rias baixas,38.0,albarino,4.0,3.0
la rioja alta,rioja gran reserva 904,2011,4.4,4625,espana,rioja,47.95,rioja red,4.0,3.0
la rioja alta,rioja gran reserva 904,2007,4.4,4357,espana,rioja,47.95,rioja red,4.0,3.0
emilio moro,malleolus,2018,4.4,4121,espana,ribera del duero,38.61,ribera del duero red,4.0,3.0
muga,seleccion especial (reserva),2016,4.4,3589,espana,rioja,27.9,rioja red,4.0,3.0
matarromera,ribera del duero reserva,2017,4.4,3456,espana,ribera del duero,37.25,ribera del duero red,4.0,3.0
hacienda monasterio,cosecha,2016,4.4,3406,espana,ribera del duero,37.8,ribera del duero red,4.0,3.0
la rioja alta,rioja gran reserva 904,2010,4.4,3327,espana,rioja,61.55,rioja red,4.0,3.0
muga,prado enea gran reserva,2011,4.4,3197,espana,rioja,43.95,rioja red,4.0,3.0
bodegas mauro,red,2018,4.4,3095,espana,castilla y leon,31.95,red,4.0,3.0
abadia retuerta,seleccion especial,2017,4.4,3093,espana,sardon de duero,25.5,red,4.0,3.0
bodegas el nido,clio,2014,4.4,3089,espana,jumilla,35.65,red,4.0,3.0
dominio de pingus,flor de pingus,2012,4.4,2546,espana,ribera del duero,125.0,ribera del duero red,4.0,3.0
dominio de pingus,flor de pingus,2013,4.4,2418,espana,ribera del duero,125.0,ribera del duero red,4.0,3.0
la rioja alta,vina ardanza reserva,2015,4.4,2370,espana,rioja,23.0,rioja red,4.0,3.0
bodegas roda,roda i reserva rioja,2009,4.4,2228,espana,rioja,43.5,rioja red,4.0,3.0
bodegas roda,roda i reserva rioja,2010,4.4,2133,espana,rioja,24.7,rioja red,4.0,3.0
tomas postigo,3er ano ribera del duero tinto,2017,4.4,2080,espana,ribera del duero,27.4,ribera del duero red,5.0,3.0
alion,ribera del duero,2007,4.4,2053,espana,ribera del duero,96.0,ribera del duero red,5.0,3.0
benjamin de rothschild - vega sicilia,macan clasico,2016,4.4,1993,espana,rioja,37.52,rioja red,4.0,3.0
bodegas roda,roda i reserva rioja,2011,4.4,1949,espana,rioja,43.95,rioja red,4.0,3.0
atalaya,alaya tierra (old vines vieilles vignes),2017,4.4,1948,espana,almansa,19.6,grenache,5.0,3.0
marques de murrieta,castillo ygay gran reserva especial tinto,2004,4.4,1943,espana,rioja,160.0,rioja red,4.0,3.0
bodegas roda,roda i reserva rioja,2012,4.4,1853,espana,rioja,43.5,rioja red,4.0,3.0
tomas postigo,3er ano ribera del duero tinto,2018,4.4,1842,espana,ribera del duero,27.75,ribera del duero red,5.0,3.0
hacienda monasterio,cosecha,2018,4.4,1777,espana,ribera del duero,32.5,ribera del duero red,5.0,3.0
bodegas mauro,red,2019,4.4,1701,espana,castilla y leon,29.45,red,4.0,3.0
aalto,tinto,2017,4.4,1561,espana,ribera del duero,51.526827174062,ribera del duero red,5.0,3.0
benjamin de rothschild - vega sicilia,macan,2010,4.4,1519,espana,rioja,216.0,rioja red,4.0,3.0
alion,ribera del duero,2006,4.4,1514,espana,ribera del duero,119.7,ribera del duero red,5.0,3.0
muga,torre muga,2006,4.4,1475,espana,rioja,66.73,rioja red,4.0,3.0
bodegas roda,roda i reserva rioja,2015,4.4,1463,espana,rioja,39.95,rioja red,4.0,3.0
matsu,el viejo,2018,4.4,1438,espana,toro,32.01,toro red,5.0,3.0
bodegas valduero,ribera del duero una cepa i,2016,4.4,1372,espana,ribera del duero,28.9,ribera del duero red,5.0,3.0
bodegas san roman,tinto,2017,4.4,1339,espana,toro,36.0,toro red,5.0,3.0
marques de vargas,hacienda pradolagar,2015,4.4,1326,espana,rioja,105.12,rioja red,4.0,3.0
agusti torello mata,cava kripta gran reserva brut nature,2008,4.4,1269,espana,cava,52.5,cava,2.0,3.0
hacienda monasterio,cosecha,2017,4.4,1266,espana,ribera del duero,33.31,ribera del duero red,5.0,3.0
remirez de ganuza,rioja reserva,2010,4.4,1255,espana,rioja,73.65,rioja red,4.0,3.0
alto moncayo,garnacha,2016,4.4,1226,espana,campo de borja,33.95,grenache,5.0,3.0
remirez de ganuza,rioja reserva,2009,4.4,1172,espana,rioja,74.0,rioja red,4.0,3.0
alion,ribera del duero,2005,4.4,1166,espana,ribera del duero,169.0,ribera del duero red,5.0,3.0
atalaya,alaya tierra (old vines vieilles vignes),2018,4.4,1158,espana,almansa,24.8,grenache,5.0,3.0
alion,ribera del duero,2004,4.4,1121,espana,ribera del duero,140.840866321332,ribera del duero red,5.0,3.0
clos mogador,priorat,2014,4.4,1104,espana,priorato,175.5,priorat red,4.0,3.0
vinicola real,200 monges rioja reserva,2011,4.4,1098,espana,rioja,37.57,rioja red,4.0,3.0
arzuaga,reserva ribera del duero,2016,4.4,1087,espana,ribera del duero,26.24,ribera del duero red,5.0,3.0
emilio moro,malleolus,2019,4.4,1069,espana,ribera del duero,28.5,ribera del duero red,5.0,3.0
bodegas mauro,vs,2014,4.4,1064,espana,castilla y leon,178.0,tempranillo,4.0,2.0
hacienda monasterio,reserva,2011,4.4,1048,espana,ribera del duero,78.65,ribera del duero red,5.0,3.0
dominio de pingus,flor de pingus,2008,4.4,1047,espana,ribera del duero,125.0,ribera del duero red,5.0,3.0
bodegas roda,roda i reserva rioja,2016,4.4,1039,espana,rioja,35.9,rioja red,4.0,3.0
pago de los capellanes,reserva tinto,2017,4.4,1040,espana,ribera del duero,35.7,ribera del duero red,5.0,3.0
aalto,tinto,2019,4.4,1018,espana,ribera del duero,33.0,ribera del duero red,5.0,3.0
bodegas mauro,vs,2015,4.4,995,espana,castilla y leon,60.95,tempranillo,4.0,2.0
juan gil,jumilla blue label,2019,4.4,966,espana,jumilla,21.95,red,4.0,3.0
bodegas tradicion,palo cortado tradicion vors 30 years sherry,n.v.,4.4,941,espana,jerez palo cortado,82.5,sherry,4.0,3.0
hacienda monasterio,reserva,2014,4.4,927,espana,ribera del duero,109.9,ribera del duero red,5.0,3.0
senorio de san vicente,san vicente rioja,2011,4.4,925,espana,rioja,33.5,rioja red,4.0,3.0
alto moncayo,garnacha,2018,4.4,915,espana,campo de borja,38.95,grenache,5.0,3.0
volver,triga,2016,4.4,852,espana,alicante,34.9,red,4.0,3.0
marques de caceres,gaudium,2014,4.4,827,espana,rioja,37.8,rioja red,4.0,3.0
bodegas tradicion,amontillado tradicion vors 30 years,n.v.,4.4,825,espana,jerez amontillado,59.9,sherry,4.0,3.0
teso la monja,victorino,2016,4.4,812,espana,toro,38.7,toro red,5.0,3.0
clos mogador,priorat,2011,4.4,809,espana,priorato,90.0,priorat red,4.0,3.0
clos mogador,priorat,2010,4.4,799,espana,priorato,69.79,priorat red,4.0,3.0
lan,culmen reserva rioja,2011,4.4,798,espana,rioja,59.9,rioja red,4.0,3.0
atalaya,alaya tierra (old vines vieilles vignes),2019,4.4,787,espana,almansa,27.39,grenache,5.0,3.0
bodegas roda,roda i reserva rioja,2005,4.4,783,espana,rioja,93.0,rioja red,4.0,3.0
dominio del aguila,reserva,2016,4.4,778,espana,ribera del duero,73.57,ribera del duero red,5.0,3.0
marques de vargas,reserva privada rioja,2015,4.4,746,espana,rioja,49.67,rioja red,4.0,3.0
abadia retuerta,pago negralada,2014,4.4,726,espana,sardon de duero,91.57,tempranillo,4.0,2.0
clos mogador,priorat,2012,4.4,695,espana,priorato,90.0,priorat red,4.0,3.0
marques de riscal,baron de chirel rioja reserva,2015,4.4,683,espana,rioja,69.95,rioja red,4.0,3.0
alion,ribera del duero,2001,4.4,681,espana,ribera del duero,190.0,ribera del duero red,5.0,3.0
marques de riscal,baron de chirel rioja reserva,2005,4.4,667,espana,rioja,140.0,rioja red,4.0,3.0
tridente,rejon tempranillo,2015,4.4,664,espana,castilla y leon,35.75,tempranillo,4.0,2.0
alvaro palacios,finca dofi,2016,4.4,639,espana,priorato,52.5,priorat red,4.0,3.0
clos mogador,priorat,2007,4.4,624,espana,priorato,95.0,priorat red,4.0,3.0
ausas,interpretacion,2016,4.4,618,espana,ribera del duero,45.15,ribera del duero red,5.0,3.0
muga,torre muga,2015,4.4,617,espana,rioja,58.2142247461506,rioja red,4.0,3.0
senorio de san vicente,san vicente rioja,2016,4.4,609,espana,rioja,42.7,rioja red,4.0,3.0
tresmano - tr3smano,vendimia,2017,4.4,581,espana,ribera del duero,28.7315367295517,ribera del duero red,5.0,3.0
ferrer bobet,priorat vinyes velles,2017,4.4,575,espana,priorato,32.65,priorat red,4.0,3.0
marques de caceres,gaudium,2015,4.4,561,espana,rioja,43.86,rioja red,4.0,3.0
benjamin de rothschild - vega sicilia,macan clasico,2017,4.4,560,espana,rioja,36.9,rioja red,4.0,3.0
remirez de ganuza,rioja reserva,2013,4.4,550,espana,rioja,54.83,rioja red,4.0,3.0
marques de murrieta,dalmau rioja,2016,4.4,550,espana,rioja,55.33,rioja red,4.0,3.0
bodegas amaren,tempranillo reserva,2010,4.4,542,espana,rioja,26.9,rioja red,4.0,3.0
bodegas tradicion,cream tradicion vos 20 years,n.v.,4.4,527,espana,jerez cream,57.9,sherry,4.0,3.0
tinto pesquera,millenium reserva,2008,4.4,527,espana,ribera del duero,74.0,ribera del duero red,4.0,3.0
hacienda monasterio,cosecha,2019,4.4,523,espana,ribera del duero,34.35,ribera del duero red,4.0,3.0
arzuaga,gran reserva ribera del duero,2009,4.4,516,espana,ribera del duero,76.3,ribera del duero red,4.0,3.0
ausas,interpretacion,2017,4.4,514,espana,ribera del duero,45.3,ribera del duero red,4.0,3.0
vega sicilia,valbuena 5o,1995,4.4,512,espana,ribera del duero,299.0,ribera del duero red,4.0,3.0
bodegas mauro,vs,2016,4.4,506,espana,castilla y leon,56.5,tempranillo,4.0,3.0
vina sastre,pago de santa cruz,2014,4.4,499,espana,ribera del duero,54.9,ribera del duero red,4.0,3.0
ordonez,vatan tinta de toro,2017,4.4,498,espana,toro,55.31,toro red,4.0,3.0
cillar de silos,dominio del pidio,2016,4.4,495,espana,ribera del duero,53.91,ribera del duero red,4.0,3.0
marques de riscal,rioja gran reserva,2015,4.4,485,espana,rioja,35.1,rioja red,4.0,3.0
teso la monja,victorino,2017,4.4,481,espana,toro,38.5,toro red,4.0,3.0
imperial,rioja gran reserva,2015,4.4,471,espana,rioja,49.97,rioja red,4.0,3.0
carmelo rodero,reserva,2016,4.4,450,espana,ribera del duero,32.9,ribera del duero red,4.0,3.0
ramos-paul,tinto,2006,4.4,443,espana,malaga,34.0,red,4.0,3.0
artadi,pagos viejos,2006,4.4,442,espana,vino de espana,90.5,tempranillo,4.0,3.0
anima negra,an,2018,4.4,436,espana,mallorca,38.3,red,4.0,3.0
matarromera,ribera del duero prestigio,2014,4.4,421,espana,ribera del duero,41.32,ribera del duero red,4.0,3.0
bodega numanthia,numanthia,2004,4.4,414,espana,toro,98.0,toro red,4.0,3.0
rafael palacios,as sortes val do bibei godello,2018,4.4,412,espana,valdeorras,55.71,ribera del duero red,4.0,3.0
bodega de bardos,suprema 30 meses,2016,4.4,406,espana,ribera del duero,35.2,ribera del duero red,4.0,3.0
bodega contador (benjamin romeo),la cueva del contador rioja,2015,4.4,389,espana,rioja,73.6,rioja red,4.0,3.0
ausas,interpretacion,2018,4.4,389,espana,ribera del duero,41.0,ribera del duero red,4.0,3.0
morca,garnacha,2016,4.4,376,espana,campo de borja,31.5,grenache,4.0,3.0
carmelo rodero,ribera del duero tsm,2015,4.4,367,espana,ribera del duero,56.75,ribera del duero red,4.0,3.0
rodriguez sanzo,whisba tempranillo aged 18 months in whisky barrels,2019,4.4,363,espana,toro,20.9,toro red,5.0,3.0
lan,a mano rioja,2017,4.4,360,espana,rioja,30.73,rioja red,4.0,3.0
cruz de alba,finca los hoyales ribera del duero,2014,4.4,351,espana,ribera del duero,49.9,ribera del duero red,5.0,3.0
vinicola real,200 monges rioja gran reserva,2001,4.4,349,espana,rioja,52.0,rioja red,4.0,3.0
bodega contador (benjamin romeo),la cueva del contador rioja,2011,4.4,343,espana,rioja,90.0,rioja red,4.0,3.0
antidoto,la hormiga de antidoto,2019,4.4,336,espana,ribera del duero,26.63,ribera del duero red,5.0,3.0
abadia retuerta,le domaine blanco de guarda,2019,4.4,334,espana,sardon de duero,32.58,ribera del duero red,4.0,3.0
rafael palacios,as sortes val do bibei godello,2019,4.4,333,espana,valdeorras,46.5,ribera del duero red,4.0,3.0
bosque de matasnos,edicion limitada,2015,4.4,328,espana,ribera del duero,32.5811870756681,ribera del duero red,5.0,3.0
bodegas 6o elemento - vino sexto elemento,tinto,2017,4.4,319,espana,valencia,29.95,red,4.0,3.0
altanza,lealtanza coleccion de artistas espanoles sorolla,2010,4.4,316,espana,rioja,34.9,rioja red,4.0,3.0
remelluri,granja gran reserva rioja,2011,4.4,313,espana,rioja,43.9,rioja red,4.0,3.0
perinet,priorat,2016,4.4,309,espana,priorato,65.0,priorat red,4.0,3.0
toro albala,don px pedro ximenez,1994,4.4,306,espana,montilla-moriles,35.9,pedro ximenez,5.0,1.0
vina pedrosa,perez pascuas gran reserva seleccion,2010,4.4,305,espana,ribera del duero,210.5,ribera del duero red,5.0,3.0
agusti torello mata,cava kripta gran reserva brut nature,2011,4.4,298,espana,cava,55.95,cava,2.0,3.0
costers del siurana,miserere,2005,4.4,296,espana,priorato,92.8716274104906,priorat red,4.0,3.0
martinet,clos martinet,2015,4.4,296,espana,priorato,65.4,priorat red,4.0,3.0
valquejigoso,v2 tinto,2008,4.4,293,espana,madrid,45.890156,red,4.0,3.0
familia torres,grans muralles,2014,4.4,292,espana,conca de barbera,304.0,red,4.0,3.0
castillo de cuzcurrita,cerrado del castillo rioja,2015,4.4,269,espana,rioja,47.5,rioja red,4.0,3.0
lan,a mano rioja,2018,4.4,269,espana,rioja,29.9,rioja red,4.0,3.0
contino,rioja gran reserva,2016,4.4,267,espana,rioja,40.45,rioja red,4.0,3.0
vinedos de paganos,el puntido gran reserva,2007,4.4,267,espana,rioja,49.65,rioja red,4.0,3.0
artadi,pagos viejos,2004,4.4,262,espana,vino de espana,57.11,tempranillo,4.0,2.0
alion,ribera del duero,1996,4.4,259,espana,ribera del duero,141.0,ribera del duero red,5.0,3.0
remirez de ganuza,trasnocho,2010,4.4,258,espana,rioja,133.75,rioja red,4.0,3.0
bodega contador (benjamin romeo),la cueva del contador rioja,2016,4.4,252,espana,rioja,67.9,rioja red,4.0,3.0
martinet,clos martinet,2011,4.4,249,espana,priorato,75.92,priorat red,4.0,3.0
agusti torello mata,cava kripta gran reserva brut nature,2010,4.4,245,espana,cava,47.52,cava,2.0,3.0
volver,triga,2017,4.4,243,espana,alicante,29.9,red,4.0,3.0
volver,cuvee old vines unfiltered,2017,4.4,241,espana,jumilla,19.99,red,4.0,3.0
la vicalanda,gran reserva,2010,4.4,239,espana,rioja,59.25,rioja red,4.0,3.0
monovar,fondillon,1996,4.4,236,espana,alicante,73.9,red,4.0,3.0
alvaro domecq,1730 pedro ximenez,n.v.,4.4,234,espana,jerez pedro ximenes (px),39.35,sherry,4.0,3.0
bodegas mas alta,cirerets,2018,4.4,233,espana,priorato,40.3,priorat red,4.0,3.0
cillar de silos,dominio del pidio,2018,4.4,225,espana,ribera del duero,42.75,ribera del duero red,5.0,3.0
contino,vina del olivo,2016,4.4,224,espana,rioja,149.5,rioja red,4.0,3.0
bodega contador (benjamin romeo),la cueva del contador rioja,2012,4.4,222,espana,rioja,76.5,rioja red,4.0,3.0
martinet,clos martinet,2008,4.4,220,espana,priorato,113.2,priorat red,4.0,3.0
ossian,vinas viejas verdejo,2019,4.4,219,espana,castilla y leon,26.9,verdejo,3.0,3.0
vega sicilia,valbuena 5o,1994,4.4,218,espana,ribera del duero,249.8,ribera del duero red,5.0,3.0
carmelo rodero,reserva,2017,4.4,217,espana,ribera del duero,29.95,ribera del duero red,5.0,3.0
los aguilares,tadeo tinto,2014,4.4,215,espana,sierras de malaga,33.0,red,4.0,3.0
dominio de cair,tierras de cair reserva,2014,4.4,208,espana,ribera del duero,37.0,ribera del duero red,5.0,3.0
bodega rento,tinto,2014,4.4,207,espana,ribera del duero,37.13,ribera del duero red,5.0,3.0
r. lopez de heredia,gran reserva rosado,2011,4.4,206,espana,rioja alta,49.95,ribera del duero red,4.0,3.0
chivite,navarra coleccion 125 blanco,2017,4.4,204,espana,navarra,50.9,chardonnay,4.0,3.0
gramona,cava celler batlle,2006,4.4,201,espana,cava,51.95,cava,2.0,3.0
remelluri,rioja blanco,2017,4.4,201,espana,rioja,49.2,rioja white,3.0,3.0
castano,casa cisca monastrell,2015,4.4,200,espana,yecla,35.2,monastrell,5.0,3.0
dominio do bibei,lapola,2019,4.4,196,espana,ribeira sacra,20.74,ribera del duero red,4.0,3.0
allende,calvario rioja,2008,4.4,195,espana,rioja,87.3,rioja red,4.0,3.0
remelluri,granja gran reserva rioja,2012,4.4,194,espana,rioja,45.95,rioja red,4.0,3.0
abadia retuerta,pago negralada,2013,4.4,189,espana,sardon de duero,64.99,tempranillo,4.0,2.0
mas doix,doix,2007,4.4,187,espana,priorato,350.03,priorat red,4.0,3.0
ferrer bobet,seleccio especial vinyes velles,2013,4.4,185,espana,priorato,69.9,priorat red,4.0,3.0
vall llach,idus,2017,4.4,180,espana,priorato,36.95,priorat red,4.0,3.0
martinet,clos martinet,2007,4.4,177,espana,priorato,154.37,priorat red,4.0,3.0
marco abella,clos abella seleccion especial,2014,4.4,173,espana,priorato,43.85,priorat red,4.0,3.0
casa castillo,pie franco,2017,4.4,172,espana,jumilla,77.98,monastrell,5.0,3.0
sierra cantabria,amancio,2013,4.4,172,espana,rioja,91.43,rioja red,4.0,3.0
emilio moro,malleolus de sanchomartin,2007,4.4,172,espana,ribera del duero,195.0,ribera del duero red,5.0,3.0
espectacle del montsant,tinto,2016,4.4,169,espana,montsant,125.84,montsant red,4.0,3.0
lan,culmen reserva rioja,2001,4.4,168,espana,rioja,69.0,rioja red,4.0,3.0
javier sanz viticultor,singular v malcorta verdejo,2020,4.4,168,espana,rueda,17.49,verdejo,3.0,3.0
recaredo,serral del vell brut nature,2014,4.4,166,espana,cava,44.41,cava,2.0,3.0
espectacle del montsant,tinto,2014,4.4,165,espana,montsant,149.0,montsant red,4.0,3.0
abadia retuerta,pago negralada,2009,4.4,165,espana,sardon de duero,73.6,tempranillo,4.0,2.0
remirez de ganuza,trasnocho,2014,4.4,164,espana,rioja,82.75,rioja red,4.0,3.0
mas doix,doix,2013,4.4,164,espana,priorato,78.38,priorat red,4.0,3.0
protos,seleccion finca el grajo viejo,2016,4.4,162,espana,ribera del duero,59.95,ribera del duero red,5.0,3.0
sierra cantabria,finca el bosque,2014,4.4,162,espana,rioja,80.95,rioja red,4.0,3.0
artadi,la poza de ballesteros,2015,4.4,161,espana,vino de espana,95.9,tempranillo,4.0,2.0
tinto pesquera,millenium reserva,2015,4.4,160,espana,ribera del duero,75.0,ribera del duero red,5.0,3.0
harveys,30 years vors pedro ximenez sherry,n.v.,4.4,159,espana,jerez pedro ximenes (px),58.95,sherry,4.0,3.0
marques de caceres,gaudium,1994,4.4,159,espana,rioja,125.0,rioja red,4.0,3.0
contino,vina del olivo,2015,4.4,159,espana,rioja,64.0,rioja red,4.0,3.0
sierra cantabria,finca el bosque,2012,4.4,158,espana,rioja,78.9,rioja red,4.0,3.0
orben,malpuesto,2018,4.4,158,espana,rioja,35.5,rioja red,4.0,3.0
artadi,valdegines,2018,4.4,155,espana,vino de espana,42.35,tempranillo,4.0,2.0
jaro,chafandin,2018,4.4,155,espana,ribera del duero,28.95,ribera del duero red,5.0,3.0
artadi,vina el pison,2007,4.4,154,espana,vino de espana,495.0,tempranillo,4.0,2.0
abadia retuerta,pago negralada,2016,4.4,152,espana,sardon de duero,63.95,tempranillo,4.0,2.0
bodega contador (benjamin romeo),la vina de andres romeo rioja,2012,4.4,151,espana,rioja,99.0,rioja red,4.0,3.0
vina sastre,pesus ribera del duero,2012,4.4,150,espana,ribera del duero,379.0,ribera del duero red,5.0,3.0
dominio del aguila,reserva,2017,4.4,149,espana,ribera del duero,56.95,ribera del duero red,5.0,3.0
vina sastre,regina vides ribera del duero,2012,4.4,148,espana,ribera del duero,65.34,ribera del duero red,5.0,3.0
bodegas ximenez-spinola,delicado cosecha pedro ximenez,2019,4.4,147,espana,jerez pedro ximenes (px),22.35,pedro ximenez,5.0,1.0
bodegas el paraguas,atlantico,2019,4.4,146,espana,ribeiro,18.99,ribera del duero red,4.0,3.0
mustiguillo,quincha corral,2016,4.4,145,espana,el terrerazo,79.95,red,4.0,3.0
martinet,els escurcons,2014,4.4,143,espana,priorato,78.49,priorat red,4.0,3.0
remirez de ganuza,rioja reserva,2014,4.4,142,espana,rioja,49.9,rioja red,4.0,3.0
vall llach,idus,2018,4.4,141,espana,priorato,35.5,priorat red,4.0,3.0
vina pomal,vinos singulares tempranillo blanco reserva,2014,4.4,141,espana,rioja,34.9,rioja white,3.0,3.0
astrales,christina ribera del duero,2016,4.4,142,espana,ribera del duero,50.76,ribera del duero red,5.0,3.0
merum priorati,desti,2018,4.4,136,espana,priorato,29.95,priorat red,4.0,3.0
hacienda lopez de haro,gran reserva classica tinto,2001,4.4,135,espana,rioja,36.75,rioja red,4.0,3.0
bodegas mauro,godello blanco,2019,4.4,134,espana,bierzo,37.6,ribera del duero red,4.0,3.0
alto moncayo,aquilon garnacha,2014,4.4,134,espana,campo de borja,100.0,grenache,5.0,3.0
cayetano del pino,palo cortado 1/10,n.v.,4.4,134,espana,jerez-xeres-sherry,25.0,sherry,4.0,3.0
la unica,fourth edition,2016,4.4,131,espana,vino de espana,40.0,tempranillo,4.0,2.0
remelluri,rioja blanco,2018,4.4,130,espana,rioja,52.0,rioja white,3.0,3.0
pazo senorans,seleccion de anada albarino rias baixas,2012,4.4,130,espana,rias baixas,34.25,albarino,3.0,3.0
fefinanes,albarino de fefinanes iii ano,2017,4.4,128,espana,rias baixas,35.4,albarino,3.0,3.0
arzuaga,reserva ribera del duero,2018,4.4,128,espana,ribera del duero,32.15,ribera del duero red,5.0,3.0
familia torres,perpetual,2017,4.4,127,espana,priorato,62.75,priorat red,4.0,3.0
gramona,cava celler batlle,2010,4.4,126,espana,cava,58.3,cava,2.0,3.0
ferrer bobet,seleccio especial vinyes velles,2016,4.4,123,espana,priorato,58.9,priorat red,4.0,3.0
merum priorati,el cel,2015,4.4,123,espana,priorato,59.0,priorat red,4.0,3.0
gomez cruzado,montes obarenes seleccion terroir,2016,4.4,122,espana,rioja,42.95,rioja white,3.0,3.0
vall llach,porrera vi de vila,2017,4.4,122,espana,priorato,43.95,priorat red,4.0,3.0
resalte,gran ribera del duero,2010,4.4,122,espana,ribera del duero,41.9188925,ribera del duero red,5.0,3.0
scala dei,heretge priorat,2017,4.4,120,espana,priorato,91.03,priorat red,4.0,3.0
figuero,vinas viejas,2018,4.4,119,espana,ribera del duero,25.1,ribera del duero red,5.0,3.0
artadi,la poza de ballesteros,2014,4.4,119,espana,vino de espana,104.0,tempranillo,4.0,2.0
artadi,el carretil,2010,4.4,117,espana,vino de espana,295.3,tempranillo,4.0,2.0
osborne,sibarita oloroso jerez-xeres-sherry 30 years v.o.r.s,n.v.,4.4,117,espana,jerez oloroso,79.9,sherry,4.0,3.0
vina sastre,pago de santa cruz gran reserva ribera del duero,2015,4.4,116,espana,ribera del duero,71.95,ribera del duero red,5.0,3.0
pinea,17,2018,4.4,115,espana,ribera del duero,57.9,tempranillo,4.0,2.0
vina sastre,pesus ribera del duero,2011,4.4,114,espana,ribera del duero,465.0,ribera del duero red,5.0,3.0
mas doix,doix,2014,4.4,114,espana,priorato,116.0,priorat red,4.0,3.0
terroir al limit soc. lda,les tosses,2014,4.4,113,espana,priorato,158.88,priorat red,4.0,3.0
martinet,cami pesseroles,2007,4.4,112,espana,priorato,165.85,priorat red,4.0,3.0
artadi,la poza de ballesteros,2013,4.4,112,espana,vino de espana,101.01,tempranillo,4.0,2.0
portal del priorat,clos del portal tros de clos,2016,4.4,109,espana,priorato,56.95,priorat red,4.0,3.0
vina sastre,pago de santa cruz,2019,4.4,109,espana,ribera del duero,48.69,ribera del duero red,5.0,3.0
bodegas mas alta,la basseta,2016,4.4,108,espana,priorato,56.0,priorat red,4.0,3.0
cims de porrera,classic,1996,4.4,106,espana,priorato,217.2,priorat red,4.0,3.0
nin-ortiz,nit de nin mas d'en cacador,2017,4.4,106,espana,priorato,89.9,priorat red,4.0,3.0
casa rojo,minami,2016,4.4,106,espana,jumilla,48.9,monastrell,5.0,3.0
la rioja alta,rioja gran reserva 904,1982,4.4,106,espana,rioja,145.0,rioja red,4.0,3.0
alvaro palacios,vi de vila gratallops,2019,4.4,105,espana,priorato,54.5,priorat red,4.0,3.0
bodegas naluar & acediano,acediano,2016,4.4,104,espana,ribera del duero,42.0,ribera del duero red,5.0,3.0
gramona,cava celler batlle,2009,4.4,102,espana,cava,59.75,cava,2.0,3.0
cims de porrera,classic,2012,4.4,102,espana,priorato,49.95,priorat red,4.0,3.0
murua,veguin de murua gran reserva,2012,4.4,101,espana,rioja,36.0,rioja red,4.0,3.0
pago de los capellanes,o luar do sil valdeorras godello sobre lias,2020,4.4,101,espana,valdeorras,16.39,ribera del duero red,4.0,3.0
mas doix,doix,2015,4.4,100,espana,priorato,95.0,priorat red,4.0,3.0
vinyes domenech,teixar,2015,4.4,99,espana,montsant,51.05,montsant red,4.0,3.0
sei solo,tinto,2018,4.4,99,espana,ribera del duero,52.9,ribera del duero red,5.0,3.0
bodegas ximenez-spinola,anada pedro ximenez,2018,4.4,99,espana,jerez-xeres-sherry,17.5,pedro ximenez,5.0,1.0
abadia retuerta,le domaine blanco de guarda,2020,4.4,99,espana,sardon de duero,33.8,ribera del duero red,4.0,3.0
artadi,vina el pison,1999,4.4,98,espana,vino de espana,419.85,tempranillo,4.0,2.0
portal del priorat,clos del portal somni,2016,4.4,98,espana,priorato,33.03,priorat red,4.0,3.0
terroir al limit soc. lda,les manyes,2015,4.4,98,espana,priorato,189.0,priorat red,4.0,3.0
castillo perelada,emporda aires de garbet,2017,4.4,98,espana,emporda,39.22,red,4.0,3.0
pago de vallegarcia,montes de toledo syrah,2019,4.4,97,espana,castilla,19.5,syrah,4.0,3.0
finca torremilanos,torremilanos coleccion ribera del duero,2014,4.4,97,espana,ribera del duero,44.0,ribera del duero red,5.0,3.0
vina sastre,regina vides ribera del duero,2010,4.4,96,espana,ribera del duero,101.1,ribera del duero red,5.0,3.0
