winery,wine,year,rating,num_reviews,country,region,price,type,body,acidity,year_zscore,rating_zscore,num_reviews_zscore,price_zscore,body_zscore,acidity_zscore
Mustiguillo,Finca Terrerazo,2017.0,4.2,390,Espana,El Terrerazo,24.45,Red,,,0.5049246306146222,-0.46545323461978555,-0.08452694898109203,-0.2370908917277198,,
Matarromera,Gran Reserva,2011.0,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,,,-0.35963264309953374,-0.46545323461978555,-0.08591016351195965,0.029293489810763684,,
Sei Solo,Preludio,2016.0,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,,,0.3608317516622629,-0.46545323461978555,-0.08729337804282729,-0.18933459061794924,,
Vinedos de Paganos,El Puntido,2005.0,4.2,384,Espana,Rioja,73.0,Rioja Red,,,-1.2241899168136896,-0.46545323461978555,-0.0928262361662978,0.08582950087386255,,
La Vicalanda,Reserva,2015.0,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0,0.21673887270990355,-0.46545323461978555,-0.04303051305506313,-0.2833173948910771,-0.2716014314254562,0.21511633698923277
Enrique Mendoza,Santa Rosa,2017.0,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0,0.5049246306146222,-0.46545323461978555,-0.04303051305506313,-0.27400558130421376,-0.2716014314254562,0.21511633698923277
Clos Pons,Roc Nu,2011.0,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.04303051305506313,-0.24041653943731384,-0.2716014314254562,0.21511633698923277
Sierra Cantabria,Coleccion Privada,2012.0,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0,-0.2155397641471744,-0.46545323461978555,-0.04303051305506313,-0.2114834043638456,-0.2716014314254562,0.21511633698923277
Imperial,Rioja Reserva,2004.0,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0,-1.368282795766049,-0.46545323461978555,-0.04718015664766602,-0.10040677086340431,-0.2716014314254562,0.21511633698923277
Losada,Altos de Losada,2018.0,4.2,415,Espana,Bierzo,17.9,Mencia,3.0,3.0,0.6490175095669816,-0.46545323461978555,-0.04994658570940128,-0.2806568767234019,-1.9859669970830507,0.21511633698923277
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015.0,4.2,414,Espana,Rias Baixas,16.78,Albarino,3.0,3.0,0.21673887270990355,-0.46545323461978555,-0.05132980024026891,-0.28810632759289256,-1.9859669970830507,0.21511633698923277
La Rioja Alta,Vina Alberdi Crianza,2018.0,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0,0.6490175095669816,-0.46545323461978555,-0.05686265836373943,-0.3093904729342945,-0.2716014314254562,0.21511633698923277
Bodegas La Horra,Corimbo I,2015.0,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,0.21673887270990355,-0.46545323461978555,-0.05409622930200417,-0.14763096833963985,1.4427641342321382,0.21511633698923277
Vina Pedrosa,Gran Reserva,2011.0,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.05686265836373943,-0.05817104495155985,1.4427641342321382,0.21511633698923277
Campillo,Gran Reserva Rioja,2012.0,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0,-0.2155397641471744,-0.46545323461978555,-0.05686265836373943,-0.24680178303973446,-0.2716014314254562,0.21511633698923277
Ramon do Casar,Treixadura,2020.0,4.2,407,Espana,Ribeiro,11.95,,,,0.9372032674717001,-0.46545323461978555,-0.061012301956342316,-0.32023208446757107,,
Lustau,Candela Cream Dulce Sweet,,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,,-0.46545323461978555,-0.06377873101807757,-0.3524908672506334,-0.2716014314254562,0.21511633698923277
Portal del Priorat,Clos del Portal Somni,2014.0,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0,0.07264599375754424,-0.46545323461978555,-0.06516194554894521,0.11482914890152267,-0.2716014314254562,0.21511633698923277
Binigrau,Nounat,2020.0,4.2,404,Espana,Mallorca,19.9,,,,0.9372032674717001,-0.46545323461978555,-0.06516194554894521,-0.2673542858850257,,
Ramon Bilbao,Mirto,2011.0,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.06792837461068046,-0.20995360641743235,-0.2716014314254562,0.21511633698923277
Matsu,El Viejo,2019.0,4.2,400,Espana,Toro,27.89,Toro Red,5.0,3.0,0.7931103885193408,-0.46545323461978555,-0.07069480367241572,-0.21421043548571272,1.4427641342321382,0.21511633698923277
Artadi,Valdegines,2016.0,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,3.0,0.3608317516622629,-0.46545323461978555,-0.07346123273415099,-0.07406764100341942,-0.2716014314254562,-3.8141781289244894
Contino,Rioja Graciano,2011.0,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.07761087632675387,0.012266173537642127,-0.2716014314254562,0.21511633698923277
Contino,Reserva,2016.0,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0,0.3608317516622629,-0.46545323461978555,-0.08176051991935676,-0.2668221822514906,-0.2716014314254562,0.21511633698923277
Conreria d'Scala Dei,Les Brugueres,2018.0,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0,0.6490175095669816,-0.46545323461978555,-0.08452694898109203,-0.2882393535012763,-0.2716014314254562,0.21511633698923277
Mustiguillo,Finca Terrerazo,2017.0,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0,0.5049246306146222,-0.46545323461978555,-0.08452694898109203,-0.2370908917277198,-0.2716014314254562,0.21511633698923277
Matarromera,Gran Reserva,2011.0,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.08591016351195965,0.029293489810763684,1.4427641342321382,0.21511633698923277
Sei Solo,Preludio,2016.0,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,0.3608317516622629,-0.46545323461978555,-0.08729337804282729,-0.18933459061794924,1.4427641342321382,0.21511633698923277
Vinedos de Paganos,El Puntido,2005.0,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0,-1.2241899168136896,-0.46545323461978555,-0.0928262361662978,0.08582950087386255,-0.2716014314254562,0.21511633698923277
La Vicalanda,Reserva,2015.0,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0,0.21673887270990355,-0.46545323461978555,-0.04303051305506313,-0.2833173948910771,-0.2716014314254562,0.21511633698923277
Enrique Mendoza,Santa Rosa,2017.0,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0,0.5049246306146222,-0.46545323461978555,-0.04303051305506313,-0.27400558130421376,-0.2716014314254562,0.21511633698923277
Clos Pons,Roc Nu,2011.0,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.04303051305506313,-0.24041653943731384,-0.2716014314254562,0.21511633698923277
Sierra Cantabria,Coleccion Privada,2012.0,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0,-0.2155397641471744,-0.46545323461978555,-0.04303051305506313,-0.2114834043638456,-0.2716014314254562,0.21511633698923277
Imperial,Rioja Reserva,2004.0,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0,-1.368282795766049,-0.46545323461978555,-0.04718015664766602,-0.10040677086340431,-0.2716014314254562,0.21511633698923277
Losada,Altos de Losada,2018.0,4.2,415,Espana,Bierzo,17.9,Mencia,3.0,3.0,0.6490175095669816,-0.46545323461978555,-0.04994658570940128,-0.2806568767234019,-1.9859669970830507,0.21511633698923277
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015.0,4.2,414,Espana,Rias Baixas,16.78,Albarino,3.0,3.0,0.21673887270990355,-0.46545323461978555,-0.05132980024026891,-0.28810632759289256,-1.9859669970830507,0.21511633698923277
La Rioja Alta,Vina Alberdi Crianza,2018.0,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0,0.6490175095669816,-0.46545323461978555,-0.05686265836373943,-0.3093904729342945,-0.2716014314254562,0.21511633698923277
Bodegas La Horra,Corimbo I,2015.0,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,0.21673887270990355,-0.46545323461978555,-0.05409622930200417,-0.14763096833963985,1.4427641342321382,0.21511633698923277
Vina Pedrosa,Gran Reserva,2011.0,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.05686265836373943,-0.05817104495155985,1.4427641342321382,0.21511633698923277
Campillo,Gran Reserva Rioja,2012.0,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0,-0.2155397641471744,-0.46545323461978555,-0.05686265836373943,-0.24680178303973446,-0.2716014314254562,0.21511633698923277
Ramon do Casar,Treixadura,2020.0,4.2,407,Espana,Ribeiro,11.95,,,,0.9372032674717001,-0.46545323461978555,-0.061012301956342316,-0.32023208446757107,,
Lustau,Candela Cream Dulce Sweet,,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,,-0.46545323461978555,-0.06377873101807757,-0.3524908672506334,-0.2716014314254562,0.21511633698923277
Portal del Priorat,Clos del Portal Somni,2014.0,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0,0.07264599375754424,-0.46545323461978555,-0.06516194554894521,0.11482914890152267,-0.2716014314254562,0.21511633698923277
Binigrau,Nounat,2020.0,4.2,404,Espana,Mallorca,19.9,,,,0.9372032674717001,-0.46545323461978555,-0.06516194554894521,-0.2673542858850257,,
Ramon Bilbao,Mirto,2011.0,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.06792837461068046,-0.20995360641743235,-0.2716014314254562,0.21511633698923277
Matsu,El Viejo,2019.0,4.2,400,Espana,Toro,27.89,Toro Red,5.0,3.0,0.7931103885193408,-0.46545323461978555,-0.07069480367241572,-0.21421043548571272,1.4427641342321382,0.21511633698923277
Artadi,Valdegines,2016.0,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,3.0,0.3608317516622629,-0.46545323461978555,-0.07346123273415099,-0.07406764100341942,-0.2716014314254562,-3.8141781289244894
Contino,Rioja Graciano,2011.0,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.07761087632675387,0.012266173537642127,-0.2716014314254562,0.21511633698923277
Contino,Reserva,2016.0,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0,0.3608317516622629,-0.46545323461978555,-0.08176051991935676,-0.2668221822514906,-0.2716014314254562,0.21511633698923277
Conreria d'Scala Dei,Les Brugueres,2018.0,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0,0.6490175095669816,-0.46545323461978555,-0.08452694898109203,-0.2882393535012763,-0.2716014314254562,0.21511633698923277
Mustiguillo,Finca Terrerazo,2017.0,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0,0.5049246306146222,-0.46545323461978555,-0.08452694898109203,-0.2370908917277198,-0.2716014314254562,0.21511633698923277
Matarromera,Gran Reserva,2011.0,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.08591016351195965,0.029293489810763684,1.4427641342321382,0.21511633698923277
Sei Solo,Preludio,2016.0,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,0.3608317516622629,-0.46545323461978555,-0.08729337804282729,-0.18933459061794924,1.4427641342321382,0.21511633698923277
Vinedos de Paganos,El Puntido,2005.0,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0,-1.2241899168136896,-0.46545323461978555,-0.0928262361662978,0.08582950087386255,-0.2716014314254562,0.21511633698923277
La Vicalanda,Reserva,2015.0,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0,0.21673887270990355,-0.46545323461978555,-0.04303051305506313,-0.2833173948910771,-0.2716014314254562,0.21511633698923277
Enrique Mendoza,Santa Rosa,2017.0,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0,0.5049246306146222,-0.46545323461978555,-0.04303051305506313,-0.27400558130421376,-0.2716014314254562,0.21511633698923277
Clos Pons,Roc Nu,2011.0,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.04303051305506313,-0.24041653943731384,-0.2716014314254562,0.21511633698923277
Sierra Cantabria,Coleccion Privada,2012.0,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0,-0.2155397641471744,-0.46545323461978555,-0.04303051305506313,-0.2114834043638456,-0.2716014314254562,0.21511633698923277
Imperial,Rioja Reserva,2004.0,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0,-1.368282795766049,-0.46545323461978555,-0.04718015664766602,-0.10040677086340431,-0.2716014314254562,0.21511633698923277
Losada,Altos de Losada,2018.0,4.2,415,Espana,Bierzo,17.9,Mencia,3.0,3.0,0.6490175095669816,-0.46545323461978555,-0.04994658570940128,-0.2806568767234019,-1.9859669970830507,0.21511633698923277
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015.0,4.2,414,Espana,Rias Baixas,16.78,Albarino,3.0,3.0,0.21673887270990355,-0.46545323461978555,-0.05132980024026891,-0.28810632759289256,-1.9859669970830507,0.21511633698923277
La Rioja Alta,Vina Alberdi Crianza,2018.0,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0,0.6490175095669816,-0.46545323461978555,-0.05686265836373943,-0.3093904729342945,-0.2716014314254562,0.21511633698923277
Bodegas La Horra,Corimbo I,2015.0,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,0.21673887270990355,-0.46545323461978555,-0.05409622930200417,-0.14763096833963985,1.4427641342321382,0.21511633698923277
Vina Pedrosa,Gran Reserva,2011.0,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.05686265836373943,-0.05817104495155985,1.4427641342321382,0.21511633698923277
Campillo,Gran Reserva Rioja,2012.0,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0,-0.2155397641471744,-0.46545323461978555,-0.05686265836373943,-0.24680178303973446,-0.2716014314254562,0.21511633698923277
Ramon do Casar,Treixadura,2020.0,4.2,407,Espana,Ribeiro,11.95,,,,0.9372032674717001,-0.46545323461978555,-0.061012301956342316,-0.32023208446757107,,
Lustau,Candela Cream Dulce Sweet,,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,,-0.46545323461978555,-0.06377873101807757,-0.3524908672506334,-0.2716014314254562,0.21511633698923277
Portal del Priorat,Clos del Portal Somni,2014.0,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0,0.07264599375754424,-0.46545323461978555,-0.06516194554894521,0.11482914890152267,-0.2716014314254562,0.21511633698923277
Binigrau,Nounat,2020.0,4.2,404,Espana,Mallorca,19.9,,,,0.9372032674717001,-0.46545323461978555,-0.06516194554894521,-0.2673542858850257,,
Ramon Bilbao,Mirto,2011.0,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.06792837461068046,-0.20995360641743235,-0.2716014314254562,0.21511633698923277
Matsu,El Viejo,2019.0,4.2,400,Espana,Toro,27.89,Toro Red,5.0,3.0,0.7931103885193408,-0.46545323461978555,-0.07069480367241572,-0.21421043548571272,1.4427641342321382,0.21511633698923277
Artadi,Valdegines,2016.0,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,3.0,0.3608317516622629,-0.46545323461978555,-0.07346123273415099,-0.07406764100341942,-0.2716014314254562,-3.8141781289244894
Contino,Rioja Graciano,2011.0,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.07761087632675387,0.012266173537642127,-0.2716014314254562,0.21511633698923277
Contino,Reserva,2016.0,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0,0.3608317516622629,-0.46545323461978555,-0.08176051991935676,-0.2668221822514906,-0.2716014314254562,0.21511633698923277
Conreria d'Scala Dei,Les Brugueres,2018.0,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0,0.6490175095669816,-0.46545323461978555,-0.08452694898109203,-0.2882393535012763,-0.2716014314254562,0.21511633698923277
Mustiguillo,Finca Terrerazo,2017.0,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0,0.5049246306146222,-0.46545323461978555,-0.08452694898109203,-0.2370908917277198,-0.2716014314254562,0.21511633698923277
Matarromera,Gran Reserva,2011.0,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.08591016351195965,0.029293489810763684,1.4427641342321382,0.21511633698923277
Sei Solo,Preludio,2016.0,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,0.3608317516622629,-0.46545323461978555,-0.08729337804282729,-0.18933459061794924,1.4427641342321382,0.21511633698923277
Vinedos de Paganos,El Puntido,2005.0,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0,-1.2241899168136896,-0.46545323461978555,-0.0928262361662978,0.08582950087386255,-0.2716014314254562,0.21511633698923277
La Vicalanda,Reserva,2015.0,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0,0.21673887270990355,-0.46545323461978555,-0.04303051305506313,-0.2833173948910771,-0.2716014314254562,0.21511633698923277
Enrique Mendoza,Santa Rosa,2017.0,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0,0.5049246306146222,-0.46545323461978555,-0.04303051305506313,-0.27400558130421376,-0.2716014314254562,0.21511633698923277
Clos Pons,Roc Nu,2011.0,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.04303051305506313,-0.24041653943731384,-0.2716014314254562,0.21511633698923277
Sierra Cantabria,Coleccion Privada,2012.0,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0,-0.2155397641471744,-0.46545323461978555,-0.04303051305506313,-0.2114834043638456,-0.2716014314254562,0.21511633698923277
Imperial,Rioja Reserva,2004.0,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0,-1.368282795766049,-0.46545323461978555,-0.04718015664766602,-0.10040677086340431,-0.2716014314254562,0.21511633698923277
Losada,Altos de Losada,2018.0,4.2,415,Espana,Bierzo,17.9,Mencia,3.0,3.0,0.6490175095669816,-0.46545323461978555,-0.04994658570940128,-0.2806568767234019,-1.9859669970830507,0.21511633698923277
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015.0,4.2,414,Espana,Rias Baixas,16.78,Albarino,3.0,3.0,0.21673887270990355,-0.46545323461978555,-0.05132980024026891,-0.28810632759289256,-1.9859669970830507,0.21511633698923277
La Rioja Alta,Vina Alberdi Crianza,2018.0,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0,0.6490175095669816,-0.46545323461978555,-0.05686265836373943,-0.3093904729342945,-0.2716014314254562,0.21511633698923277
Bodegas La Horra,Corimbo I,2015.0,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,0.21673887270990355,-0.46545323461978555,-0.05409622930200417,-0.14763096833963985,1.4427641342321382,0.21511633698923277
Vina Pedrosa,Gran Reserva,2011.0,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.05686265836373943,-0.05817104495155985,1.4427641342321382,0.21511633698923277
Campillo,Gran Reserva Rioja,2012.0,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0,-0.2155397641471744,-0.46545323461978555,-0.05686265836373943,-0.24680178303973446,-0.2716014314254562,0.21511633698923277
Ramon do Casar,Treixadura,2020.0,4.2,407,Espana,Ribeiro,11.95,,,,0.9372032674717001,-0.46545323461978555,-0.061012301956342316,-0.32023208446757107,,
Lustau,Candela Cream Dulce Sweet,,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,,-0.46545323461978555,-0.06377873101807757,-0.3524908672506334,-0.2716014314254562,0.21511633698923277
Portal del Priorat,Clos del Portal Somni,2014.0,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0,0.07264599375754424,-0.46545323461978555,-0.06516194554894521,0.11482914890152267,-0.2716014314254562,0.21511633698923277
Binigrau,Nounat,2020.0,4.2,404,Espana,Mallorca,19.9,,,,0.9372032674717001,-0.46545323461978555,-0.06516194554894521,-0.2673542858850257,,
Ramon Bilbao,Mirto,2011.0,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.06792837461068046,-0.20995360641743235,-0.2716014314254562,0.21511633698923277
Matsu,El Viejo,2019.0,4.2,400,Espana,Toro,27.89,Toro Red,5.0,3.0,0.7931103885193408,-0.46545323461978555,-0.07069480367241572,-0.21421043548571272,1.4427641342321382,0.21511633698923277
Artadi,Valdegines,2016.0,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,3.0,0.3608317516622629,-0.46545323461978555,-0.07346123273415099,-0.07406764100341942,-0.2716014314254562,-3.8141781289244894
Contino,Rioja Graciano,2011.0,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.07761087632675387,0.012266173537642127,-0.2716014314254562,0.21511633698923277
Contino,Reserva,2016.0,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0,0.3608317516622629,-0.46545323461978555,-0.08176051991935676,-0.2668221822514906,-0.2716014314254562,0.21511633698923277
Conreria d'Scala Dei,Les Brugueres,2018.0,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0,0.6490175095669816,-0.46545323461978555,-0.08452694898109203,-0.2882393535012763,-0.2716014314254562,0.21511633698923277
Mustiguillo,Finca Terrerazo,2017.0,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0,0.5049246306146222,-0.46545323461978555,-0.08452694898109203,-0.2370908917277198,-0.2716014314254562,0.21511633698923277
Matarromera,Gran Reserva,2011.0,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.08591016351195965,0.029293489810763684,1.4427641342321382,0.21511633698923277
Sei Solo,Preludio,2016.0,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,0.3608317516622629,-0.46545323461978555,-0.08729337804282729,-0.18933459061794924,1.4427641342321382,0.21511633698923277
Vinedos de Paganos,El Puntido,2005.0,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0,-1.2241899168136896,-0.46545323461978555,-0.0928262361662978,0.08582950087386255,-0.2716014314254562,0.21511633698923277
La Vicalanda,Reserva,2015.0,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0,0.21673887270990355,-0.46545323461978555,-0.04303051305506313,-0.2833173948910771,-0.2716014314254562,0.21511633698923277
Enrique Mendoza,Santa Rosa,2017.0,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0,0.5049246306146222,-0.46545323461978555,-0.04303051305506313,-0.27400558130421376,-0.2716014314254562,0.21511633698923277
Clos Pons,Roc Nu,2011.0,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.04303051305506313,-0.24041653943731384,-0.2716014314254562,0.21511633698923277
Sierra Cantabria,Coleccion Privada,2012.0,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0,-0.2155397641471744,-0.46545323461978555,-0.04303051305506313,-0.2114834043638456,-0.2716014314254562,0.21511633698923277
Imperial,Rioja Reserva,2004.0,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0,-1.368282795766049,-0.46545323461978555,-0.04718015664766602,-0.10040677086340431,-0.2716014314254562,0.21511633698923277
Losada,Altos de Losada,2018.0,4.2,415,Espana,Bierzo,17.9,Mencia,3.0,3.0,0.6490175095669816,-0.46545323461978555,-0.04994658570940128,-0.2806568767234019,-1.9859669970830507,0.21511633698923277
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015.0,4.2,414,Espana,Rias Baixas,16.78,Albarino,3.0,3.0,0.21673887270990355,-0.46545323461978555,-0.05132980024026891,-0.28810632759289256,-1.9859669970830507,0.21511633698923277
La Rioja Alta,Vina Alberdi Crianza,2018.0,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0,0.6490175095669816,-0.46545323461978555,-0.05686265836373943,-0.3093904729342945,-0.2716014314254562,0.21511633698923277
Bodegas La Horra,Corimbo I,2015.0,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,0.21673887270990355,-0.46545323461978555,-0.05409622930200417,-0.14763096833963985,1.4427641342321382,0.21511633698923277
Vina Pedrosa,Gran Reserva,2011.0,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.05686265836373943,-0.05817104495155985,1.4427641342321382,0.21511633698923277
Campillo,Gran Reserva Rioja,2012.0,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0,-0.2155397641471744,-0.46545323461978555,-0.05686265836373943,-0.24680178303973446,-0.2716014314254562,0.21511633698923277
Ramon do Casar,Treixadura,2020.0,4.2,407,Espana,Ribeiro,11.95,,,,0.9372032674717001,-0.46545323461978555,-0.061012301956342316,-0.32023208446757107,,
Lustau,Candela Cream Dulce Sweet,,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,,-0.46545323461978555,-0.06377873101807757,-0.3524908672506334,-0.2716014314254562,0.21511633698923277
Portal del Priorat,Clos del Portal Somni,2014.0,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0,0.07264599375754424,-0.46545323461978555,-0.06516194554894521,0.11482914890152267,-0.2716014314254562,0.21511633698923277
Binigrau,Nounat,2020.0,4.2,404,Espana,Mallorca,19.9,,,,0.9372032674717001,-0.46545323461978555,-0.06516194554894521,-0.2673542858850257,,
Ramon Bilbao,Mirto,2011.0,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.06792837461068046,-0.20995360641743235,-0.2716014314254562,0.21511633698923277
Matsu,El Viejo,2019.0,4.2,400,Espana,Toro,27.89,Toro Red,5.0,3.0,0.7931103885193408,-0.46545323461978555,-0.07069480367241572,-0.21421043548571272,1.4427641342321382,0.21511633698923277
Artadi,Valdegines,2016.0,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,3.0,0.3608317516622629,-0.46545323461978555,-0.07346123273415099,-0.07406764100341942,-0.2716014314254562,-3.8141781289244894
Contino,Rioja Graciano,2011.0,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0,-0.35963264309953374,-0.46545323461978555,-0.07761087632675387,0.012266173537642127,-0.2716014314254562,0.21511633698923277
Contino,Reserva,2016.0,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0,0.3608317516622629,-0.46545323461978555,-0.08176051991935676,-0.2668221822514906,-0.2716014314254562,0.21511633698923277
Conreria d'Scala Dei,Les Brugueres,2018.0,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0,0.6490175095669816,-0.46545323461978555,-0.08452694898109203,-0.2882393535012763,-0.2716014314254562,0.21511633698923277
