winery,wine,year,rating,num_reviews,region,price,type,body,acidity
Monte Real,Gran Reserva,1978.0,4.4,45,Rioja,97.0,Rioja Red,4.0,3.0
Do Ferreiro (Bodegas Gerardo Mendez),Cepas Vellas Rias Baixas Albarino,2020.0,4.4,44,Rias Baixas,26.5,Albarino,3.0,3.0
Legaris,La Aguilera,2016.0,4.4,44,Ribera del Duero,32.5,Ribera Del Duero Red,5.0,3.0
Bodega Contador (Benjamin Romeo),Pirata,2014.0,4.4,44,Rioja,194.0,Rioja White,3.0,3.0
Vinas del Vero,Blecua Somontano,2014.0,4.4,43,Somontano,74.95,Red,4.0,3.0
Territorio Luthier,Hispania,2018.0,4.4,43,Ribera del Duero,28.9,Ribera Del Duero Red,5.0,3.0
Martin Codax,Arousa,2019.0,4.4,44,Vino de Espana,18.99,Albarino,3.0,3.0
Vinedos Hermanos Hernaiz,Las Cenizas Tempranillo,2018.0,4.4,43,Rioja Alta,19.95,Rioja Red,4.0,3.0
Cims de Porrera,Solanes Priorat,2003.0,4.4,43,Priorato,38.66,Priorat Red,4.0,3.0
Artadi,Grandes Anadas Rioja,1994.0,4.4,43,Rioja,180.0,Rioja Red,4.0,3.0
Martinet,Cami Pesseroles,2017.0,4.4,42,Priorato,75.5,Priorat Red,4.0,3.0
Freixenet,Cava Cuvee De Prestige Trepat,2019.0,4.4,43,Cava,7.89,Cava,2.0,3.0
Azpilicueta,Felix Azpilicueta Coleccion Privada,2019.0,4.4,41,Rioja,18.0,Rioja Red,4.0,3.0
Gramona,Savinat Sauvignon Blanc,2019.0,4.4,41,Penedes,17.9,Sauvignon Blanc,3.0,3.0
Veronica Salgado,Capricho Crianza,2017.0,4.4,41,Ribera del Duero,15.4438025,Ribera Del Duero Red,5.0,3.0
Vinedos Hermanos Hernaiz,Finca La Emperatriz Vinedo Singular Tinto,2017.0,4.4,41,Rioja Alta,33.55,Rioja Red,4.0,3.0
Clos Galena,Galena,2017.0,4.4,41,Priorato,19.8,Priorat Red,4.0,3.0
Imperial,Rioja Reserva,1982.0,4.4,41,Rioja,145.0,Rioja Red,4.0,3.0
Osborne,Solera PAP Palo Cortado Rare Sherry,1998.5,4.4,41,Jerez-Xeres-Sherry,189.99,Sherry,4.0,3.0
Bodegas Imperiales - Abadia de San Quirce,Finca Helena,2015.0,4.4,40,Ribera del Duero,59.9,Ribera Del Duero Red,5.0,3.0
Marta Mate,Primordium,2012.0,4.4,40,Ribera del Duero,29.9,Ribera Del Duero Red,5.0,3.0
Albet i Noya,Marti Reserva Penedes,2016.0,4.4,39,Penedes,33.8,Red,4.0,3.0
Bodegas Mas Alta,La Solana Alta,2018.0,4.4,39,Priorato,43.5,Rioja Red,4.158426788816932,2.9466119096509242
Venta Las Vacas,La Cuartilleja Reserva,2016.0,4.4,39,Ribera del Duero,39.9,Ribera Del Duero Red,5.0,3.0
Emilio Moro,Malleolus de Sanchomartin,2018.0,4.4,39,Ribera del Duero,119.35,Ribera Del Duero Red,5.0,3.0
Figuero,Noble,2015.0,4.4,38,Ribera del Duero,60.0,Ribera Del Duero Red,5.0,3.0
Baigorri,De Garage Rioja,2005.0,4.4,37,Rioja,40.0,Rioja Red,4.0,3.0
Pago Calzadilla,Gran Calzadilla,2010.0,4.4,37,Pago Calzadilla,34.75,Red,4.0,3.0
Vivanco,4 Varietales Coleccion Rioja,2017.0,4.4,37,Rioja,24.0,Rioja Red,4.0,3.0
Fernandez Gao,Oloroso,2007.5,4.4,38,Jerez-Xeres-Sherry,59.9,Sherry,4.0,3.0
Allende,Aurus,1998.0,4.4,37,Rioja,245.25,Rioja Red,4.0,3.0
Toro Albala,Don PX Pedro Ximenez,1973.0,4.4,37,Montilla-Moriles,109.76,Pedro Ximenez,5.0,1.0
Museum,Numerus Clausus,2012.0,4.4,37,Cigales,59.9,Tempranillo,4.0,2.0
Pujanza,Rioja Cisma,2012.0,4.4,37,Rioja,130.5,Rioja Red,4.0,3.0
Vinicola Real,200 Monges Rioja Seleccion Especial Reserva Blanco,2008.0,4.4,36,Rioja,61.5,Rioja White,3.0,3.0
Toro Albala,Don PX Gran Reserva,1994.0,4.4,36,Montilla-Moriles,33.23,Pedro Ximenez,5.0,1.0
Castillo Perelada,Emporda Aires de Garbet,2018.0,4.4,36,Emporda,38.5,Red,4.0,3.0
Marques de Riscal,Rioja Gran Reserva,1996.0,4.4,36,Rioja,38.12,Rioja Red,4.0,3.0
Harveys,30 Years V.O.R.S Very Old Palo Cortado Blend Medium Sherry,2006.5,4.4,35,Jerez Palo Cortado,65.0,Sherry,4.0,3.0
Farina,Campus Gothorum,2017.0,4.4,35,Toro,41.0,Toro Red,5.0,3.0
Tinto Pesquera,Gran Reserva,2015.0,4.4,35,Ribera del Duero,74.5,Ribera Del Duero Red,5.0,3.0
Enric Soler,Nun Vinya dels Taus,2019.0,4.4,35,Penedes,45.39,Rioja Red,4.158426788816932,2.9466119096509242
Galindo San Millan,La Pizca,2016.0,4.4,35,Toro,26.0,Red,4.0,3.0
Equipo Navazos,La Bota 90 de Manzanilla Pasada,2016.5,4.4,35,Manzanilla,39.75,Sherry,4.0,3.0
Legaris,Moradillo de Roa,2017.0,4.4,35,Ribera del Duero,29.89,Ribera Del Duero Red,5.0,3.0
Bodegas Casa Primicia,Cofradia,2014.0,4.4,34,Rioja,38.0,Rioja Red,4.0,3.0
Pujanza,Rioja Cisma,2009.0,4.4,34,Rioja,132.4,Rioja Red,4.0,3.0
Bodegas Celler Francisco Castillo - Clos Dominic,Vinyes Altes Porrera,2009.0,4.4,34,Priorato,69.0,Priorat Red,4.0,3.0
Castell Miquel,Stairway To Heaven Rosado,2020.0,4.4,34,Mallorca,13.99,Rioja Red,4.158426788816932,2.9466119096509242
Barco del Corneta,La Silleria,2017.0,4.4,34,Castilla y Leon,24.5,Rioja Red,4.158426788816932,2.9466119096509242
Joan d'Anguera,Planella,2020.0,4.4,34,Montsant,16.25,Montsant Red,4.0,3.0
Martin Codax,Gallaecia Rias Baixes Albarino,2017.0,4.4,34,Rias Baixas,39.95,Albarino,3.0,3.0
Tinto Pesquera,Gran Reserva,1994.0,4.4,34,Ribera del Duero,138.0,Ribera Del Duero Red,5.0,3.0
Xaloc,Monada,2013.0,4.4,33,Mallorca,35.4,Red,4.0,3.0
Bodegas 6o Elemento - Vino Sexto Elemento,Tinto,2019.0,4.4,33,Valencia,20.95,Red,4.0,3.0
Scala Dei,Heretge Priorat,2018.0,4.4,33,Priorato,39.99,Priorat Red,4.0,3.0
Terra Remota,Usted,2009.0,4.4,33,Emporda,159.8,Red,4.0,3.0
Allende,Martires Rioja,2017.0,4.4,33,Rioja,139.63,Rioja White,3.0,3.0
Bodegas Frontaura,Verdejo,2017.0,4.4,32,Toro,19.97,Verdejo,3.0,3.0
Carlos Moro,Vina Garugele,2015.0,4.4,32,Rioja,75.8,Rioja Red,4.0,3.0
Bodegas Luis Perez,Petit Verdot,2013.0,4.4,32,Andalucia,52.5,Red,4.0,3.0
Ladairo,Barrica,2018.0,4.4,32,Monterrei,20.95,Red,4.0,3.0
Conreria d'Scala Dei,Voltons,2017.0,4.4,32,Priorato,51.95,Priorat Red,4.0,3.0
Castell d'Encus,Ekam Essencia,2015.0,4.4,32,Costers del Segre,43.44,Rioja Red,4.158426788816932,2.9466119096509242
Traslascuestas,Valcavado de Traslascuestas,2014.0,4.4,31,Ribera del Duero,35.48,Ribera Del Duero Red,5.0,3.0
Tobia,Oscar Tobia Gran Reserva Rioja,2014.0,4.4,31,Rioja,28.0,Rioja Red,4.0,3.0
Alvaro Palacios,La Baixada,2018.0,4.4,31,Priorato,239.5,Priorat Red,4.0,3.0
Bodega Contador (Benjamin Romeo),La Cueva del Contador Rioja,2019.0,4.4,31,Rioja,60.61,Rioja Red,4.0,3.0
Lopez Cristobal,Seleccion,2012.0,4.4,31,Ribera del Duero,35.35,Ribera Del Duero Red,5.0,3.0
Codorniu,Cava El Tros Nou Pinot Noir,2009.0,4.4,30,Cava,89.9,Cava,2.0,3.0
Clos Mogador,Manyetes,2018.0,4.4,30,Priorato,74.56,Priorat Red,4.0,3.0
Sota els Angels,Tinto,2007.0,4.4,30,Emporda,33.4,Red,4.0,3.0
Berceo,Los Dominios de Berceo Prefiloxerico,2015.0,4.4,29,Rioja,29.25,Rioja Red,4.0,3.0
Romate,Old & Plus Amontillado,1991.5,4.4,28,Jerez Amontillado,15.84,Sherry,4.0,3.0
Toro Albala,Don PX Convento Seleccion,1968.0,4.4,28,Montilla-Moriles,173.0,Pedro Ximenez,5.0,1.0
Mas Blanch I Jove,Sao Expressiu,2012.0,4.4,28,Costers del Segre,34.5,Red,4.0,3.0
Carlos Serres,Onomastica Rioja Reserva,2014.0,4.4,28,Rioja,21.88,Rioja Red,4.0,3.0
La Rioja Alta,Vina Arana Gran Reserva,2015.0,4.4,28,Rioja,27.9,Rioja Red,4.0,3.0
Anayon,Carinena Parcela 15 Vinas Viejas,2017.0,4.4,28,Carinena,54.9,Red,4.0,3.0
David Moreno,Vobiscum,2015.0,4.4,28,Rioja,31.99,Rioja Red,4.0,3.0
Vina Pedrosa,La Navilla,2017.0,4.4,27,Ribera del Duero,24.9,Ribera Del Duero Red,5.0,3.0
Edra,Merlot - Syrah,2016.0,4.4,27,Ribera del Gallego-Cinco Villas,11.5,Red,4.0,3.0
Bodega Numanthia,Termanthia,2000.0,4.4,27,Toro,140.0,Toro Red,5.0,3.0
Gutierrez de la Vega,Casta Diva Cosecha Miel Moscatel Dulce,2018.0,4.4,27,Alicante,15.5,Rioja Red,4.158426788816932,2.9466119096509242
Marques de Riscal,Baron de Chirel Rioja Reserva,2017.0,4.4,27,Rioja,95.0,Rioja Red,4.0,3.0
Valdelosfrailes,Pago de Las Costanas,2005.0,4.4,27,Castilla y Leon,40.2,Tempranillo,4.0,2.0
Remirez de Ganuza,Rioja Blanco,2019.0,4.4,27,Rioja,26.45,Rioja White,3.0,3.0
Briego,Vendimia Seleccionada,2020.0,4.4,27,Ribera del Duero,7.9,Ribera Del Duero Red,5.0,3.0
Guillem Carol - Cellers Carol Valles,Cava Gran Reserva Familiar Millenium Brut,2011.0,4.4,27,Cava,29.95,Cava,2.0,3.0
Barahonda,Zona Zepa Monastrell,2015.0,4.4,26,Yecla,59.9,Monastrell,5.0,3.0
Abadia Retuerta,Petit Verdot,2016.0,4.4,26,Sardon de Duero,115.9,Red,4.0,3.0
Tobia,Alma Tobia Blanco,2016.0,4.4,26,Rioja,33.0,Rioja White,3.0,3.0
Vina Pomal,Reserva,1970.0,4.4,25,Rioja,72.0,Rioja Red,4.0,3.0
Particular,Garnacha Vinas Centenarias,2015.0,4.4,25,Carinena,13.95,Grenache,5.0,3.0
Bodegas Frontonio,El Jardin de las Iguales Vinedo Historico Garnacha,2016.0,4.4,25,Aragon,195.99,Grenache,5.0,3.0
Bodegas Asenjo & Manso,Silvanus Edicion Limitada Ribera del Duero,2015.0,4.4,25,Ribera del Duero,46.0,Ribera Del Duero Red,5.0,3.0
La Rioja Alta,Vina Ardanza Reserva,2009.0,4.3,10273,Rioja,24.38,Rioja Red,4.0,3.0
La Rioja Alta,Vina Ardanza Reserva,2012.0,4.3,9092,Rioja,20.0,Rioja Red,4.0,3.0
Familia Torres,San Valentin Parellada,2019.0,4.3,7401,Cataluna,6.95,Rioja Red,4.158426788816932,2.9466119096509242
Abadia Retuerta,Seleccion Especial,2016.0,4.3,7293,Sardon de Duero,17.48,Red,4.0,3.0
R. Lopez de Heredia,Vina Tondonia Reserva,2008.0,4.3,6521,Rioja,37.9,Rioja Red,4.0,3.0
Pintia,Toro,2010.0,4.3,6345,Toro,79.75,Toro Red,5.0,3.0
Abadia Retuerta,Seleccion Especial,2015.0,4.3,5152,Sardon de Duero,24.95,Red,4.0,3.0
La Rioja Alta,Rioja Gran Reserva 904,2004.0,4.3,4994,Rioja,29.9,Rioja Red,4.0,3.0
Dominio de Pingus,PSI,2018.0,4.3,4767,Ribera del Duero,29.13,Ribera Del Duero Red,5.0,3.0
Dominio de Pingus,PSI,2017.0,4.3,4457,Ribera del Duero,33.9,Ribera Del Duero Red,5.0,3.0
Muga,Seleccion Especial (Reserva),2015.0,4.3,4266,Rioja,28.0,Rioja Red,4.0,3.0
Pago de Carraovejas,Tinto,2012.0,4.3,4023,Ribera del Duero,25.8,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Emilio Moro,Malleolus,2016.0,4.3,3997,Ribera del Duero,37.86,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Muga,Seleccion Especial (Reserva),2014.0,4.3,3829,Rioja,34.0,Rioja Red,4.158426788816932,2.9466119096509242
Matarromera,Ribera del Duero Reserva,2014.0,4.3,3660,Ribera del Duero,33.64,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Matarromera,Ribera del Duero Reserva,2015.0,4.3,3620,Ribera del Duero,36.35,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Muga,Prado Enea Gran Reserva,2006.0,4.3,3608,Rioja,35.5,Rioja Red,4.158426788816932,2.9466119096509242
Bodegas Mauro,Red,2017.0,4.3,3587,Castilla y Leon,66.75,Red,4.158426788816932,2.9466119096509242
Arzuaga,Ribera del Duero Crianza,2018.0,4.3,3524,Ribera del Duero,19.01,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Hacienda Monasterio,Cosecha,2014.0,4.3,2990,Ribera del Duero,75.9,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Emilio Moro,Malleolus,2017.0,4.3,2936,Ribera del Duero,38.05,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Muga,Prado Enea Gran Reserva,2009.0,4.3,2923,Rioja,40.4,Rioja Red,4.158426788816932,2.9466119096509242
Familia Torres,Mas La Plana Cabernet Sauvignon,2013.0,4.3,2911,Penedes,63.33,Cabernet Sauvignon,4.158426788816932,2.9466119096509242
Aalto,Tinto,2012.0,4.3,2844,Ribera del Duero,26.9,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Hacienda Monasterio,Cosecha,2015.0,4.3,2783,Ribera del Duero,34.95,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Pago de Los Capellanes,Crianza Tinto,2018.0,4.3,2705,Ribera del Duero,24.5,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Pintia,Toro,2007.0,4.3,2575,Toro,93.5,Toro Red,4.158426788816932,2.9466119096509242
Bodega Numanthia,Numanthia,2012.0,4.3,2453,Toro,99.9,Toro Red,4.158426788816932,2.9466119096509242
R. Lopez de Heredia,Vina Tondonia Reserva,2009.0,4.3,2423,Rioja,35.09,Rioja Red,4.158426788816932,2.9466119096509242
Benjamin de Rothschild - Vega Sicilia,Macan Clasico,2014.0,4.3,2341,Rioja,36.8,Rioja Red,4.158426788816932,2.9466119096509242
Pago de Los Capellanes,Reserva Tinto,2015.0,4.3,2295,Ribera del Duero,80.35,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Bodega Numanthia,Numanthia,2014.0,4.3,2241,Toro,46.0,Toro Red,4.158426788816932,2.9466119096509242
Benjamin de Rothschild - Vega Sicilia,Macan Clasico,2015.0,4.3,2241,Rioja,50.41,Rioja Red,4.158426788816932,2.9466119096509242
Pintia,Toro,2009.0,4.3,2062,Toro,150.0,Toro Red,4.158426788816932,2.9466119096509242
Matsu,El Viejo,2016.0,4.3,2013,Toro,33.95,Toro Red,4.158426788816932,2.9466119096509242
Pago de Los Capellanes,Reserva Tinto,2014.0,4.3,1924,Ribera del Duero,48.6377226796774,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Tomas Postigo,3er Ano Ribera del Duero Tinto,2016.0,4.3,1914,Ribera del Duero,27.29,Ribera Del Duero Red,5.0,3.0
Aalto,Tinto,2016.0,4.3,1884,Ribera del Duero,65.9,Ribera Del Duero Red,5.0,3.0
Bodegas San Roman,Tinto,2015.0,4.3,1846,Toro,33.66,Toro Red,5.0,3.0
Bodegas San Roman,Tinto,2012.0,4.3,1824,Toro,190.0,Toro Red,5.0,3.0
Familia Torres,Mas La Plana Cabernet Sauvignon,2015.0,4.3,1797,Penedes,55.0,Cabernet Sauvignon,4.0,3.0
Bodegas San Roman,Tinto,2016.0,4.3,1749,Toro,26.9,Toro Red,5.0,3.0
Bodega Numanthia,Numanthia,2015.0,4.3,1743,Toro,36.9,Toro Red,5.0,3.0
Bodegas Valduero,Ribera del Duero Una Cepa I,2015.0,4.3,1645,Ribera del Duero,25.95,Ribera Del Duero Red,5.0,3.0
Pago de Los Capellanes,Reserva Tinto,2016.0,4.3,1638,Ribera del Duero,34.5,Ribera Del Duero Red,5.0,3.0
Imperial,Rioja Gran Reserva,2012.0,4.3,1615,Rioja,47.9,Rioja Red,4.0,3.0
Alto Moncayo,Garnacha,2014.0,4.3,1544,Campo de Borja,36.94,Grenache,5.0,3.0
La Rioja Alta,Rioja Gran Reserva 904,1998.0,4.3,1528,Rioja,75.0,Rioja Red,4.0,3.0
La Rioja Alta,Vina Arana Gran Reserva,2014.0,4.3,1525,Rioja,24.9,Rioja Red,4.0,3.0
Remirez de Ganuza,Rioja Reserva,2006.0,4.3,1493,Rioja,58.0,Rioja Red,4.0,3.0
La Rioja Alta,Vina Arana Gran Reserva,2012.0,4.3,1471,Rioja,32.55,Rioja Red,4.0,3.0
Bosque de Matasnos,Bosque de Matasnos Etiqueta Blanca,2018.0,4.3,1465,Ribera del Duero,26.9,Ribera Del Duero Red,5.0,3.0
Gonzalez-Byass,Matusalem Sherry VORS,2016.0,4.3,1452,Jerez Oloroso,63.34,Sherry,4.0,3.0
Marques de Vargas,Reserva Privada Rioja,2014.0,4.3,1367,Rioja,37.9,Rioja Red,4.0,3.0
Bodegas Valduero,Ribera del Duero Una Cepa I,2014.0,4.3,1362,Ribera del Duero,46.95,Ribera Del Duero Red,5.0,3.0
Bodegas Roda,Roda I Reserva Rioja,2008.0,4.3,1330,Rioja,39.22,Rioja Red,4.0,3.0
Luis Canas,Reserva Seleccion de la Familia,2016.0,4.3,1282,Rioja,18.5,Rioja Red,4.0,3.0
Gonzalez-Byass,Apostoles 30 Years Old Sherry,2013.0,4.3,1247,Jerez Palo Cortado,74.0,Sherry,4.0,3.0
Vinicola Real,200 Monges Rioja Reserva,2010.0,4.3,1230,Rioja,35.0,Rioja Red,4.0,3.0
Tinto Pesquera,Reserva,2016.0,4.3,1230,Ribera del Duero,26.7597646010531,Ribera Del Duero Red,5.0,3.0
Belondrade,Belondrade y Lurton,2015.0,4.3,1230,Rueda,32.7,Verdejo,3.0,3.0
Ossian,Vinas Viejas Verdejo,2016.0,4.3,1181,Castilla y Leon,49.0,Verdejo,3.0,3.0
Teso La Monja,Victorino,2014.0,4.3,1178,Toro,38.0,Toro Red,5.0,3.0
Garmon,Ribera del Duero,2016.0,4.3,1119,Ribera del Duero,33.59,Ribera Del Duero Red,5.0,3.0
Marques de Murrieta,Gran Reserva Rioja (Finca Ygay),2011.0,4.3,1118,Rioja,94.95,Rioja Red,4.0,3.0
Marques de Caceres,Gaudium,2012.0,4.3,1116,Rioja,36.91,Rioja Red,4.0,3.0
Volver,Triga,2014.0,4.3,1114,Alicante,30.67,Red,4.0,3.0
Vinedos de Paganos,El Puntido,2014.0,4.3,1067,Rioja,86.15,Rioja Red,4.0,3.0
Williams & Humbert,Don Guido Pedro Ximenez Solera Especial Aged 20 Years,2014.0,4.3,1057,Jerez-Xeres-Sherry,32.9,Pedro Ximenez,5.0,1.0
Luis Canas,Reserva Seleccion de la Familia,2014.0,4.3,1022,Rioja,17.07,Rioja Red,4.0,3.0
Pago de Los Capellanes,Crianza Tinto,2019.0,4.3,1011,Ribera del Duero,19.45,Ribera Del Duero Red,5.0,3.0
Marques de Riscal,Rioja Gran Reserva,2013.0,4.3,995,Rioja,39.9,Rioja Red,4.0,3.0
Tresmano - Tr3smano,Vendimia,2016.0,4.3,930,Ribera del Duero,28.65,Ribera Del Duero Red,5.0,3.0
Vinedos de Paganos,El Puntido,2015.0,4.3,929,Rioja,33.82,Rioja Red,4.0,3.0
Marques de Murrieta,Dalmau Rioja,2012.0,4.3,916,Rioja,67.95,Rioja Red,4.0,3.0
Marques de Murrieta,Dalmau Rioja,2013.0,4.3,912,Rioja,60.95,Rioja Red,4.0,3.0
Marques de Vargas,Gran Reserva Rioja,2011.0,4.3,901,Rioja,35.01,Rioja Red,4.0,3.0
Muga,Torre Muga,2011.0,4.3,900,Rioja,69.95,Rioja Red,4.0,3.0
Ossian,Vinas Viejas Verdejo,2018.0,4.3,885,Castilla y Leon,28.18,Verdejo,3.0,3.0
Teso La Monja,Victorino,2013.0,4.3,878,Toro,34.22,Toro Red,5.0,3.0
Imperial,Rioja Gran Reserva,2014.0,4.3,835,Rioja,49.75,Rioja Red,4.0,3.0
Ferrer Bobet,Priorat Vinyes Velles,2016.0,4.3,828,Priorato,33.95,Priorat Red,4.0,3.0
La Vicalanda,Reserva,2014.0,4.3,818,Rioja,21.5,Rioja Red,4.0,3.0
Alvaro Palacios,Finca Dofi,2012.0,4.3,814,Priorato,80.0,Priorat Red,4.0,3.0
Senorio de San Vicente,San Vicente Rioja,2014.0,4.3,811,Rioja,36.0,Rioja Red,4.0,3.0
Imperial,Rioja Reserva,2017.0,4.3,799,Rioja,25.45,Rioja Red,4.0,3.0
La Rioja Alta,Vina Ardanza Reserva,2010.0,4.3,783,Rioja,17.16,Rioja Red,4.0,3.0
Pintia,Toro,2004.0,4.3,760,Toro,116.9,Toro Red,5.0,3.0
Vinicola Real,200 Monges Rioja Reserva,2009.0,4.3,760,Rioja,39.5,Rioja Red,4.0,3.0
Vinedos de Paganos,El Puntido Gran Reserva,2006.0,4.3,754,Rioja,40.0,Rioja Red,4.0,3.0
Marques de Murrieta,Gran Reserva Rioja (Finca Ygay),2012.0,4.3,749,Rioja,39.78,Rioja Red,4.0,3.0
Anima Negra,An,2017.0,4.3,740,Mallorca,39.98,Red,4.0,3.0
Muga,Torre Muga,2014.0,4.3,728,Rioja,69.9,Rioja Red,4.0,3.0
Senorio de San Vicente,San Vicente Rioja,2007.0,4.3,724,Rioja,77.7,Rioja Red,4.0,3.0
Clos Mogador,Priorat,2009.0,4.3,723,Priorato,95.0,Priorat Red,4.0,3.0
Bodegas Vilano,La Baraja,2016.0,4.3,716,Ribera del Duero,24.9,Ribera Del Duero Red,5.0,3.0
Bodegas San Roman,Tinto,2018.0,4.3,693,Toro,25.9,Toro Red,5.0,3.0
Castillo Perelada,Finca Malaveina,2017.0,4.3,687,Emporda,22.5,Red,4.0,3.0
Marques de Murrieta,Gran Reserva Rioja (Finca Ygay),2014.0,4.3,685,Rioja,50.0,Rioja Red,4.0,3.0
Remelluri,Granja Gran Reserva Rioja,2009.0,4.3,682,Rioja,57.8,Rioja Red,4.0,3.0
Marques de Riscal,Reserva XR,2016.0,4.3,676,Rioja,21.24,Rioja Red,4.0,3.0
Condado de Haza,Alenza Ribera del Duero Gran Reserva,2006.0,4.3,675,Ribera del Duero,70.0,Ribera Del Duero Red,5.0,3.0
Enate,Chardonnay Fermentado en Barrica,2019.0,4.3,674,Somontano,15.75,Chardonnay,4.0,3.0
Ordonez,Vatan Tinta de Toro,2016.0,4.3,665,Toro,26.0,Toro Red,5.0,3.0
Lan,A Mano Rioja,2016.0,4.3,663,Rioja,25.8208254922442,Rioja Red,4.0,3.0
Marques de Riscal,Baron de Chirel Rioja Reserva,2014.0,4.3,661,Rioja,62.95,Rioja Red,4.0,3.0
Volver,Alicante Bouschet by Tarima,2017.0,4.3,658,Alicante,17.15,Red,4.0,3.0
Arzuaga,Reserva Ribera del Duero,2014.0,4.3,641,Ribera del Duero,33.9,Ribera Del Duero Red,5.0,3.0
Alvaro Palacios,Finca Dofi,2011.0,4.3,613,Priorato,80.0,Priorat Red,4.0,3.0
Alvaro Palacios,Finca Dofi,2013.0,4.3,605,Priorato,80.0,Priorat Red,4.0,3.0
Enate,Chardonnay Fermentado en Barrica,2018.0,4.3,603,Somontano,16.9,Chardonnay,4.0,3.0
Garmon,Ribera del Duero,2017.0,4.3,598,Ribera del Duero,40.92,Ribera Del Duero Red,5.0,3.0
Clos Mogador,Priorat,2008.0,4.3,592,Priorato,95.0,Priorat Red,4.0,3.0
Bodegas Tradicion,Oloroso Tradicion Vors 30 Years,2009.5,4.3,590,Jerez Oloroso,58.9,Sherry,4.0,3.0
Pazo Senorans,Seleccion de Anada Albarino Rias Baixas,2011.0,4.3,582,Rias Baixas,30.887605,Albarino,3.0,3.0
Carmelo Rodero,Ribera del Duero TSM,2019.0,4.3,577,Ribera del Duero,67.5,Ribera Del Duero Red,5.0,3.0
Abadia Retuerta,Pago Valdebellon,2015.0,4.3,569,Sardon de Duero,67.45,Cabernet Sauvignon,4.0,3.0
Figuero,Vinas Viejas,2016.0,4.3,567,Ribera del Duero,16.5,Ribera Del Duero Red,5.0,3.0
Lan,A Mano Rioja,2012.0,4.3,559,Rioja,30.71,Rioja Red,4.0,3.0
Dominio de Atauta,Dominio de Atauta,2017.0,4.3,556,Ribera del Duero,25.25,Ribera Del Duero Red,5.0,3.0
Protos,Gran Reserva,2014.0,4.3,553,Ribera del Duero,41.95,Ribera Del Duero Red,5.0,3.0
Dominio de Cair,Tierras de Cair Reserva,2012.0,4.3,535,Ribera del Duero,38.3,Ribera Del Duero Red,5.0,3.0
Carmelo Rodero,Crianza,2019.0,4.3,533,Ribera del Duero,19.95,Ribera Del Duero Red,5.0,3.0
Protos,Seleccion Finca el Grajo Viejo,2014.0,4.3,530,Ribera del Duero,59.87,Ribera Del Duero Red,5.0,3.0
Familia Torres,Perpetual,2016.0,4.3,530,Priorato,63.5,Priorat Red,4.0,3.0
Clos Erasmus,Laurel,2017.0,4.3,527,Priorato,46.88,Priorat Red,4.0,3.0
Clos Mogador,Priorat,2006.0,4.3,527,Priorato,95.0,Priorat Red,4.0,3.0
Alvaro Palacios,Finca Dofi,2017.0,4.3,522,Priorato,99.9,Priorat Red,4.0,3.0
Teso La Monja,Victorino,2011.0,4.3,517,Toro,47.01,Toro Red,5.0,3.0
Dominio de Cair,Seleccion La Aguilera,2016.0,4.3,511,Ribera del Duero,15.9,Ribera Del Duero Red,5.0,3.0
Torre de Ona,Finca Martelo,2015.0,4.3,512,Rioja,21.15,Rioja Red,4.0,3.0
Ferrer Bobet,Priorat Vinyes Velles,2011.0,4.3,501,Priorato,49.9,Priorat Red,4.0,3.0
Remirez de Ganuza,Rioja Blanco,2018.0,4.3,495,Rioja,23.83,Rioja White,3.0,3.0
Lustau,Pedro Ximenez Murillo Seleccion del Centenario,2017.0,4.3,481,Jerez-Xeres-Sherry,40.0,Pedro Ximenez,5.0,1.0
Vinedos de Paganos,El Puntido,2016.0,4.3,474,Rioja,33.0,Rioja Red,4.0,3.0
Abadia Retuerta,Pago Negralada,2015.0,4.3,474,Sardon de Duero,67.82,Tempranillo,4.0,2.0
Ramon Bilbao,Mirto,2014.0,4.3,473,Rioja,48.34,Rioja Red,4.0,3.0
Muga,Torre Muga,2005.0,4.3,468,Rioja,99.9,Rioja Red,4.0,3.0
Alvaro Palacios,Vi de Vila Gratallops,2017.0,4.3,463,Priorato,54.9,Priorat Red,4.0,3.0
Martinet,Clos Martinet,2005.0,4.3,461,Priorato,116.05,Priorat Red,4.0,3.0
Alvaro Palacios,Vi de Vila Gratallops,2016.0,4.3,461,Priorato,48.75,Priorat Red,4.0,3.0
Alion,Ribera del Duero,2000.0,4.3,456,Ribera del Duero,98.0,Ribera Del Duero Red,5.0,3.0
Bodegas Faustino,I Gran Reserva,1964.0,4.3,454,Rioja,272.0,Rioja Red,4.0,3.0
Contino,Rioja Gran Reserva,2015.0,4.3,453,Rioja,40.45,Rioja Red,4.0,3.0
